//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.1111111111111112,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.4555555555555556,0,,
note,74,60,0.5555555555555556,0.7333333333333334,1,,
note,76,60,0.8333333333333334,1.011111111111111,-1,,
note,72,60,1.1111111111111112,1.5666666666666669,0,,
note,69,60,1.6666666666666667,1.8444444444444446,1,,
note,72,60,1.9444444444444446,2.1222222222222222,-1,,
note,72,60,2.2222222222222223,2.677777777777778,0,,
note,74,60,2.7777777777777777,2.9555555555555553,1,,
note,74,60,3.055555555555556,3.2333333333333334,-1,,
note,74,60,3.3333333333333335,4.344444444444445,0,,t
note,74,60,4.444444444444445,4.9,0,,
note,74,60,5.0,5.177777777777778,1,,
note,76,60,5.277777777777778,5.455555555555556,-1,,
note,72,60,5.555555555555555,6.011111111111111,0,,
note,69,60,6.111111111111112,6.28888888888889,1,,
note,72,60,6.388888888888889,6.566666666666667,-1,,
note,72,60,6.666666666666667,7.122222222222223,0,,
note,76,60,7.222222222222222,7.4,1,,
note,76,60,7.5,7.677777777777778,-1,,
note,76,60,7.777777777777779,8.78888888888889,0,,t
note,76,60,8.88888888888889,9.344444444444445,0,,
note,74,60,9.444444444444445,9.622222222222222,1,,
note,76,60,9.722222222222223,9.9,-1,,
note,74,60,10.0,10.455555555555556,0,,
note,72,60,10.555555555555555,10.733333333333333,1,,
note,72,60,10.833333333333334,11.011111111111111,-1,,
note,72,60,11.11111111111111,11.288888888888888,-1,,
note,79,60,11.38888888888889,11.844444444444445,0,,
note,79,60,11.944444444444445,12.122222222222222,-1,,
note,67,60,12.222222222222223,12.4,1,,
note,76,60,12.5,12.677777777777777,-1,,
note,74,60,12.777777777777779,12.955555555555556,1,,
note,72,60,13.055555555555555,13.233333333333333,-1,,
note,72,60,13.333333333333334,14.066666666666666,0,t,
note,67,60,14.166666666666668,14.344444444444445,-1,,
note,76,60,14.444444444444445,14.9,0,,
note,74,60,15.0,15.177777777777777,1,,
note,74,60,15.277777777777779,15.455555555555556,-1,,
note,74,60,15.555555555555557,16.011111111111113,0,,
note,72,60,16.11111111111111,16.288888888888888,1,,
note,74,60,16.38888888888889,16.566666666666666,-1,,
note,74,60,16.666666666666668,17.400000000000002,0,t,
note,79,60,17.5,17.677777777777777,-1,,
note,81,60,17.77777777777778,17.955555555555556,1,,
note,79,60,18.055555555555557,18.233333333333334,-1,,
note,76,60,18.333333333333336,18.511111111111113,1,,
note,74,60,18.61111111111111,18.788888888888888,-1,,
note,76,60,18.88888888888889,19.622222222222224,0,t,
note,79,60,19.72222222222222,19.9,-1,,
note,81,60,20.0,20.177777777777777,1,,
note,79,60,20.27777777777778,20.455555555555556,-1,,
note,76,60,20.555555555555557,20.733333333333334,1,,
note,72,60,20.833333333333336,21.011111111111113,-1,,
note,74,60,21.11111111111111,21.844444444444445,0,t,
note,79,60,21.944444444444446,22.122222222222224,-1,,
note,81,60,22.22222222222222,22.4,1,,
note,79,60,22.5,22.677777777777777,-1,,
note,74,60,22.77777777777778,22.955555555555556,1,,
note,71,60,23.055555555555557,23.233333333333334,-1,,
note,72,60,23.333333333333336,23.511111111111113,1,,
note,71,60,23.61111111111111,23.788888888888888,-1,,
note,72,60,23.88888888888889,24.066666666666666,1,,
note,74,60,24.166666666666668,24.344444444444445,-1,,
note,76,60,24.444444444444446,24.622222222222224,1,,
note,74,60,24.722222222222225,24.900000000000002,-1,,
note,76,60,25.0,25.177777777777777,1,,
