//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.4285714285714286,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,74,60,0.0,0.2571428571428571,1,,
note,74,60,0.35714285714285715,0.6142857142857143,-1,,
note,74,60,0.7142857142857143,0.9714285714285714,1,,
note,74,60,1.0714285714285714,1.3285714285714285,-1,,
note,72,60,1.4285714285714286,1.6857142857142857,1,,
note,69,60,1.7857142857142858,2.0428571428571427,-1,,
note,69,60,2.142857142857143,2.4,1,,
note,72,60,2.5,2.757142857142857,-1,,
note,72,60,2.857142857142857,2.935714285714286,2,,
note,74,60,3.0357142857142856,3.4714285714285715,-1,t,
note,-1,0,3.5714285714285716,4.185714285714286,0,,
note,-1,0,4.285714285714286,5.614285714285714,0,,t
note,74,60,5.714285714285714,5.9714285714285715,1,,
note,74,60,6.071428571428571,6.1499999999999995,2,,
note,76,60,6.25,6.328571428571428,-2,,
note,74,60,6.428571428571429,6.685714285714286,1,,
note,72,60,6.785714285714286,7.042857142857143,-1,,
note,74,60,7.142857142857143,7.4,1,,
note,77,60,7.5,7.757142857142857,-1,,
note,74,60,7.857142857142858,8.114285714285714,1,,
note,72,60,8.214285714285715,8.471428571428572,-1,,
note,69,60,8.571428571428571,8.65,2,,
note,72,60,8.75,8.82857142857143,-2,,
note,69,60,8.928571428571429,9.9,0,t,
note,-1,0,10.0,11.32857142857143,0,,t
note,74,60,11.428571428571429,11.685714285714287,1,,
note,74,60,11.785714285714286,12.042857142857144,-1,,
note,74,60,12.142857142857142,12.399999999999999,1,,
note,69,60,12.5,12.757142857142856,-1,,
note,69,60,12.857142857142858,13.114285714285714,1,,
note,72,60,13.214285714285715,13.471428571428572,-1,,
note,74,60,13.571428571428571,13.82857142857143,1,,
note,77,60,13.928571428571429,14.185714285714287,-1,,
note,79,60,14.285714285714286,14.542857142857144,1,,
note,79,60,14.642857142857142,14.899999999999999,-1,,
note,79,60,15.0,15.257142857142856,1,,
note,77,60,15.357142857142858,15.614285714285714,-1,,
note,79,60,15.714285714285715,15.971428571428572,-1,,
note,-1,0,16.071428571428573,17.042857142857144,0,t,
note,76,60,17.142857142857142,17.4,1,,
note,76,60,17.5,17.757142857142856,-1,,
