//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.5789473684210527,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.4789473684210526,0,,t
note,79,60,1.5789473684210527,2.268421052631579,0,,
note,76,60,2.3684210526315788,2.663157894736842,1,,
note,79,60,2.763157894736842,3.057894736842105,-1,,
note,81,60,3.1578947368421053,3.4526315789473685,1,,
note,79,60,3.5526315789473686,3.8473684210526318,-1,,
note,76,60,3.947368421052632,4.242105263157895,1,,
note,74,60,4.342105263157895,4.636842105263158,-1,,
note,72,60,4.7368421052631575,5.4263157894736835,0,,
note,69,60,5.526315789473684,5.821052631578947,1,,
note,72,60,5.921052631578948,6.215789473684211,-1,,
note,76,60,6.315789473684211,6.610526315789474,-1,,
note,76,60,6.7105263157894735,7.794736842105262,0,t,
note,69,60,7.894736842105264,8.189473684210526,1,,
note,72,60,8.289473684210526,8.58421052631579,-1,,
note,74,60,8.68421052631579,8.978947368421053,1,,
note,76,60,9.078947368421053,9.373684210526317,-1,,
note,79,60,9.473684210526315,10.163157894736841,0,,
note,76,60,10.263157894736842,10.952631578947368,0,,
note,81,60,11.052631578947368,11.15,2,,
note,79,60,11.25,11.742105263157894,-1,t,
note,72,60,11.842105263157896,12.13684210526316,1,,
note,76,60,12.236842105263158,12.53157894736842,-1,,
note,74,60,12.631578947368421,14.110526315789475,0,,t
note,79,60,14.210526315789474,14.9,0,,
note,76,60,15.0,15.294736842105262,1,,
note,79,60,15.394736842105264,15.689473684210526,-1,,
note,81,60,15.789473684210527,16.08421052631579,1,,
note,79,60,16.18421052631579,16.478947368421053,-1,,
note,76,60,16.57894736842105,16.873684210526314,1,,
note,74,60,16.973684210526315,17.268421052631577,-1,,
note,72,60,17.36842105263158,17.66315789473684,1,,
note,72,60,17.763157894736842,18.057894736842105,-1,,
note,69,60,18.157894736842106,18.45263157894737,1,,
note,72,60,18.55263157894737,18.847368421052632,-1,,
note,76,60,18.94736842105263,19.242105263157892,-1,,
note,76,60,19.342105263157894,20.03157894736842,0,,
note,67,60,20.13157894736842,20.426315789473684,-1,,
note,69,60,20.526315789473685,20.821052631578947,1,,
note,72,60,20.92105263157895,21.21578947368421,-1,,
note,74,60,21.315789473684212,21.610526315789475,1,,
note,76,60,21.710526315789473,22.005263157894735,-1,,
note,79,60,22.105263157894736,22.794736842105262,0,,
note,76,60,22.894736842105264,23.38684210526316,1,t,
note,76,60,23.486842105263158,23.58421052631579,-2,,
note,74,60,23.68421052631579,23.978947368421053,1,,
note,72,60,24.07894736842105,24.373684210526314,-1,,
note,69,60,24.473684210526315,24.768421052631577,1,,
note,74,60,24.86842105263158,25.16315789473684,-1,,
note,72,60,25.263157894736842,26.742105263157896,0,,t
