//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.875,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,81,60,0.0,0.134375,2,,
note,81,60,0.234375,0.36875,2,,
note,81,60,0.46875,0.8375,-1,,
note,81,60,0.9375,1.30625,1,,
note,79,60,1.40625,1.775,-1,,
note,76,60,1.875,2.24375,1,,
note,74,60,2.34375,2.478125,2,,
note,76,60,2.578125,2.7125,-2,,
note,76,60,2.8125,3.18125,1,,
note,76,60,3.28125,3.415625,2,,
note,72,60,3.515625,3.65,-2,,
note,74,60,3.75,4.11875,1,,
note,74,60,4.21875,4.5875,-1,,
note,74,60,4.6875,5.05625,1,,
note,74,60,5.15625,5.290625,2,,
note,76,60,5.390625,5.525,-2,,
note,74,60,5.625,5.99375,1,,
note,72,60,6.09375,6.228125,2,,
note,69,60,6.328125,6.4625,-2,,
note,69,60,6.5625,6.93125,1,,
note,69,60,7.03125,7.165625,2,,
note,71,60,7.265625,7.4,-2,,
note,72,60,7.5,7.86875,1,,
note,72,60,7.96875,8.3375,-1,,
note,72,60,8.4375,8.80625,1,,
note,76,60,8.90625,9.275,-1,,
note,74,60,9.375,9.74375,1,,
note,74,60,9.84375,10.2125,-1,,
note,74,60,10.3125,10.68125,1,,
note,71,60,10.78125,11.15,-1,,
note,69,60,11.25,13.025,0,,t
note,69,60,13.125,13.9625,0,,
note,81,60,14.0625,14.43125,1,,
note,81,60,14.53125,14.665625,2,,
note,81,60,14.765625,14.9,-2,,
note,81,60,15.0,15.36875,1,,
note,81,60,15.46875,15.8375,-1,,
note,81,60,15.9375,16.071875,2,,
note,79,60,16.171875,16.30625,2,,
note,79,60,16.40625,16.775,-1,,
note,76,60,16.875,17.24375,1,,
note,74,60,17.34375,17.478125,2,,
note,76,60,17.578125,17.7125,-2,,
note,76,60,17.8125,18.18125,1,,
note,76,60,18.28125,18.415625,2,,
note,72,60,18.515625,18.65,-2,,
note,74,60,18.75,19.11875,1,,
note,74,60,19.21875,19.5875,-1,,
note,74,60,19.6875,20.05625,1,,
note,74,60,20.15625,20.290625,2,,
note,76,60,20.390625,20.525,-2,,
note,74,60,20.625,20.99375,1,,
note,79,60,21.09375,21.228125,2,,
note,76,60,21.328125,21.4625,-2,,
note,76,60,21.5625,21.93125,1,,
note,79,60,22.03125,22.165625,2,,
note,76,60,22.265625,22.4,-2,,
note,81,60,22.5,22.86875,1,,
note,81,60,22.96875,23.3375,-1,,
note,81,60,23.4375,23.80625,1,,
note,79,60,23.90625,24.275,-1,,
note,76,60,24.375,24.74375,1,,
note,76,60,24.84375,25.2125,-1,,
note,74,60,25.3125,25.68125,1,,
note,72,60,25.78125,26.15,-1,,
note,74,60,26.25,26.61875,1,,
note,74,60,26.71875,27.0875,-1,,
note,74,60,27.1875,27.321875,2,,
note,79,60,27.421875,28.025,-1,t,
note,76,60,28.125,28.9625,0,,
note,76,60,29.0625,29.43125,1,,
note,79,60,29.53125,29.665625,2,,
note,76,60,29.765625,29.9,-2,,
note,81,60,30.0,30.134375,2,,
note,81,60,30.234375,30.36875,2,,
note,81,60,30.46875,30.8375,-1,,
note,81,60,30.9375,31.30625,1,,
note,79,60,31.40625,31.775,-1,,
note,76,60,31.875,32.24375,1,,
note,74,60,32.34375,32.478125,2,,
note,76,60,32.578125,32.7125,-2,,
note,76,60,32.8125,33.18125,1,,
note,76,60,33.28125,33.415625,2,,
note,72,60,33.515625,33.65,-2,,
note,74,60,33.75,34.11875,1,,
note,74,60,34.21875,34.5875,-1,,
note,74,60,34.6875,35.05625,1,,
note,74,60,35.15625,35.290625,2,,
note,76,60,35.390625,35.525,-2,,
note,74,60,35.625,35.99375,1,,
note,72,60,36.09375,36.228125,2,,
note,69,60,36.328125,36.4625,-2,,
note,69,60,36.5625,36.93125,1,,
note,69,60,37.03125,37.165625,2,,
note,71,60,37.265625,37.4,-2,,
note,72,60,37.5,37.86875,1,,
note,72,60,37.96875,38.3375,-1,,
note,72,60,38.4375,38.80625,1,,
note,76,60,38.90625,39.275,-1,,
note,74,60,39.375,39.74375,1,,
note,74,60,39.84375,40.2125,-1,,
note,74,60,40.3125,40.68125,1,,
note,71,60,40.78125,41.15,-1,,
note,69,60,41.25,43.025,0,,t
note,69,60,43.125,43.9625,0,,
note,-1,0,44.0625,44.9,0,,
