//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.3333333333333333,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.2333333333333332,0,,t
note,76,60,1.3333333333333333,1.5666666666666667,1,,
note,79,60,1.6666666666666665,1.9,-1,,
note,76,60,2.0,2.2333333333333334,1,,
note,74,60,2.333333333333333,2.5666666666666664,-1,,
note,72,60,2.6666666666666665,3.8999999999999995,0,,t
note,74,60,4.0,4.233333333333333,1,,
note,76,60,4.333333333333333,4.566666666666666,-1,,
note,71,60,4.666666666666666,4.8999999999999995,1,,
note,69,60,5.0,5.233333333333333,-1,,
note,67,60,5.333333333333333,6.233333333333333,0,t,
note,-1,0,6.333333333333333,6.566666666666666,-1,,
note,72,60,6.666666666666666,6.8999999999999995,-1,,
note,74,60,7.0,7.566666666666666,0,,
note,76,60,7.666666666666666,7.8999999999999995,-1,,
note,79,60,8.0,9.233333333333333,0,,t
note,81,60,9.333333333333332,9.899999999999999,0,,
note,76,60,10.0,10.233333333333333,1,,
note,72,60,10.333333333333332,10.566666666666665,-1,,
note,74,60,10.666666666666666,11.899999999999999,0,,t
note,74,60,12.0,12.233333333333333,-1,,
note,74,60,12.333333333333332,12.899999999999999,0,,
note,72,60,13.0,13.233333333333333,-1,,
note,74,60,13.333333333333332,13.899999999999999,0,,
note,-1,0,14.0,14.233333333333333,-1,,
note,76,60,14.333333333333332,14.566666666666665,-1,,
note,79,60,14.666666666666666,14.899999999999999,1,,
note,81,60,15.0,15.233333333333333,-1,,
note,79,60,15.333333333333332,15.566666666666665,1,,
note,76,60,15.666666666666666,15.899999999999999,-1,,
note,79,60,16.0,16.566666666666666,0,,
note,76,60,16.666666666666664,16.9,1,,
note,79,60,17.0,17.233333333333334,-1,,
note,81,60,17.333333333333332,17.566666666666666,1,,
note,81,60,17.666666666666664,17.9,-1,,
note,81,60,18.0,18.233333333333334,1,,
note,81,60,18.333333333333332,18.566666666666666,-1,,
note,79,60,18.666666666666664,19.23333333333333,0,,
note,79,60,19.333333333333332,19.566666666666666,1,,
note,76,60,19.666666666666664,19.9,-1,,
note,79,60,20.0,21.233333333333334,0,,t
note,79,60,21.333333333333332,22.566666666666666,0,,t
note,76,60,22.666666666666664,22.9,1,,
note,79,60,23.0,23.233333333333334,-1,,
note,76,60,23.333333333333332,23.566666666666666,1,,
note,74,60,23.666666666666664,23.9,-1,,
note,72,60,24.0,25.233333333333334,0,,t
note,74,60,25.333333333333332,25.566666666666666,1,,
note,76,60,25.666666666666664,25.9,-1,,
note,71,60,26.0,26.233333333333334,1,,
note,69,60,26.333333333333332,26.566666666666666,-1,,
note,67,60,26.666666666666664,27.566666666666663,0,t,
note,-1,0,27.666666666666664,27.9,-1,,
note,72,60,28.0,28.233333333333334,-1,,
note,74,60,28.333333333333332,28.9,0,,
note,76,60,29.0,29.233333333333334,-1,,
note,79,60,29.333333333333332,30.566666666666666,0,,t
note,81,60,30.666666666666664,31.23333333333333,0,,
note,76,60,31.333333333333332,31.566666666666666,1,,
note,72,60,31.666666666666664,31.9,-1,,
note,74,60,32.0,33.233333333333334,0,,t
note,74,60,33.33333333333333,33.56666666666666,-1,,
note,74,60,33.666666666666664,34.233333333333334,0,,
note,72,60,34.33333333333333,34.56666666666666,-1,,
note,74,60,34.666666666666664,35.233333333333334,0,,
note,-1,0,35.33333333333333,35.56666666666666,-1,,
note,76,60,35.666666666666664,35.9,-1,,
note,79,60,36.0,36.233333333333334,1,,
note,81,60,36.33333333333333,36.56666666666666,-1,,
note,79,60,36.666666666666664,36.9,1,,
note,76,60,37.0,37.233333333333334,-1,,
note,79,60,37.33333333333333,37.9,0,,
note,76,60,38.0,38.233333333333334,1,,
note,79,60,38.33333333333333,38.56666666666666,-1,,
note,81,60,38.666666666666664,38.9,1,,
note,81,60,39.0,39.233333333333334,-1,,
note,81,60,39.33333333333333,39.56666666666666,1,,
note,76,60,39.666666666666664,39.9,-1,,
note,74,60,40.0,40.233333333333334,-1,,
note,76,60,40.33333333333333,40.9,0,,
note,74,60,41.0,41.233333333333334,-1,,
note,72,60,41.33333333333333,42.56666666666666,0,,t
note,72,60,42.666666666666664,43.9,0,,t
