//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.348314606741573,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.248314606741573,0,,t
note,77,60,1.348314606741573,1.5853932584269663,1,,
note,76,60,1.6853932584269662,1.9224719101123595,-1,,
note,77,60,2.0224719101123596,2.2595505617977527,1,,
note,76,60,2.359550561797753,2.596629213483146,-1,,
note,77,60,2.696629213483146,2.933707865168539,1,,
note,76,60,3.033707865168539,3.102247191011236,2,,
note,77,60,3.202247191011236,3.607865168539326,-1,t,
note,67,60,3.7078651685393256,3.9449438202247187,-1,,
note,77,60,4.044943820224719,4.282022471910112,1,,
note,76,60,4.382022471910112,4.619101123595505,-1,,
note,77,60,4.719101123595506,4.956179775280899,1,,
note,76,60,5.056179775280898,5.2932584269662915,-1,,
note,77,60,5.393258426966292,5.630337078651685,1,,
note,76,60,5.730337078651686,5.798876404494382,2,,
note,74,60,5.8988764044943816,6.3044943820224715,-1,t,
note,74,60,6.404494382022472,6.641573033707865,-1,,
note,76,60,6.741573033707865,7.989887640449438,0,,t
note,74,60,8.089887640449438,8.664044943820224,0,,
note,71,60,8.764044943820224,9.33820224719101,0,,
note,76,60,9.438202247191011,10.686516853932584,0,,t
note,77,60,10.786516853932584,11.36067415730337,0,,
note,76,60,11.460674157303371,11.697752808988765,-1,,
note,-1,0,11.797752808988763,12.034831460674157,-1,,
note,77,60,12.134831460674157,12.37191011235955,1,,
note,76,60,12.47191011235955,12.708988764044944,-1,,
note,77,60,12.808988764044944,13.046067415730338,1,,
note,76,60,13.146067415730336,13.38314606741573,-1,,
note,77,60,13.48314606741573,13.720224719101124,1,,
note,76,60,13.820224719101123,13.88876404494382,2,,
note,77,60,13.988764044943819,14.394382022471909,-1,t,
note,67,60,14.49438202247191,14.731460674157304,-1,,
note,77,60,14.831460674157302,15.068539325842696,1,,
note,76,60,15.168539325842696,15.40561797752809,-1,,
note,77,60,15.50561797752809,15.742696629213484,1,,
note,76,60,15.842696629213483,16.079775280898875,-1,,
note,77,60,16.179775280898877,16.41685393258427,1,,
note,76,60,16.51685393258427,16.585393258426965,2,,
note,77,60,16.685393258426966,17.091011235955058,-1,t,
note,74,60,17.191011235955056,17.42808988764045,-1,,
note,76,60,17.528089887640448,18.77640449438202,0,,t
note,74,60,18.876404494382022,19.45056179775281,0,,
note,71,60,19.55056179775281,20.124719101123596,0,,
note,76,60,20.224719101123593,21.473033707865167,0,,t
note,77,60,21.573033707865168,22.147191011235954,0,,
note,76,60,22.247191011235955,22.48426966292135,-1,,
note,-1,0,22.584269662921347,22.82134831460674,-1,,
note,77,60,22.921348314606742,23.158426966292136,1,,
note,79,60,23.258426966292134,23.49550561797753,-1,,
