//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.9047619047619047,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,69,60,0.0,0.13809523809523808,2,,
note,67,60,0.23809523809523808,0.3761904761904762,2,,
note,69,60,0.47619047619047616,0.6142857142857142,2,,
note,67,60,0.7142857142857142,0.8523809523809522,-2,,
note,69,60,0.9523809523809523,1.0904761904761904,2,,
note,72,60,1.1904761904761905,1.5666666666666667,1,,
note,67,60,1.6666666666666665,1.8047619047619046,-2,,
note,67,60,1.9047619047619047,2.519047619047619,1,t,
note,69,60,2.619047619047619,2.757142857142857,-2,,
note,67,60,2.8571428571428568,3.233333333333333,1,,
note,69,60,3.333333333333333,3.7095238095238092,-1,,
note,67,60,3.8095238095238093,4.185714285714285,-1,,
note,65,60,4.285714285714286,5.614285714285714,0,t,
note,-1,0,5.7142857142857135,7.042857142857142,0,t,
note,69,60,7.142857142857142,7.280952380952381,2,,
note,72,60,7.3809523809523805,7.519047619047619,-2,,
note,74,60,7.619047619047619,7.757142857142857,2,,
note,72,60,7.857142857142857,7.995238095238095,2,,
note,74,60,8.095238095238095,8.233333333333333,2,,
note,72,60,8.333333333333332,8.47142857142857,-2,,
note,74,60,8.571428571428571,8.709523809523809,2,,
note,77,60,8.809523809523808,9.185714285714285,1,,
note,74,60,9.285714285714285,9.423809523809522,-2,,
note,74,60,9.523809523809524,9.9,1,,
note,74,60,10.0,10.376190476190477,-1,,
note,74,60,10.476190476190476,10.614285714285714,2,,
note,74,60,10.714285714285714,11.09047619047619,1,,
note,69,60,11.19047619047619,11.328571428571427,-2,,
note,72,60,11.428571428571427,12.757142857142856,0,t,
note,-1,0,12.857142857142856,13.233333333333333,-1,,
note,-1,0,13.333333333333332,14.661904761904761,0,t,
note,69,60,14.761904761904761,14.899999999999999,2,,
note,72,60,15.0,15.138095238095238,-2,,
note,74,60,15.238095238095237,15.376190476190475,2,,
note,72,60,15.476190476190474,15.614285714285712,2,,
note,74,60,15.714285714285714,15.852380952380951,2,,
note,72,60,15.95238095238095,16.09047619047619,-2,,
note,74,60,16.19047619047619,16.32857142857143,2,,
note,77,60,16.428571428571427,16.804761904761904,1,,
note,74,60,16.904761904761905,17.042857142857144,-2,,
note,74,60,17.142857142857142,17.757142857142856,1,t,
note,77,60,17.857142857142858,17.995238095238097,-2,,
note,77,60,18.095238095238095,18.233333333333334,2,,
note,77,60,18.333333333333332,18.70952380952381,1,,
note,74,60,18.80952380952381,18.94761904761905,-2,,
note,72,60,19.047619047619047,19.66190476190476,1,t,
note,69,60,19.76190476190476,19.9,-2,,
note,69,60,20.0,20.13809523809524,2,,
note,69,60,20.238095238095237,20.614285714285714,1,,
note,67,60,20.71428571428571,20.85238095238095,-2,,
note,67,60,20.952380952380953,21.090476190476192,2,,
note,65,60,21.19047619047619,21.804761904761904,-1,t,
note,-1,0,21.904761904761905,22.757142857142856,0,,
note,-1,0,22.857142857142854,23.23333333333333,-1,,
note,67,60,23.333333333333332,23.70952380952381,-1,,
note,67,60,23.809523809523807,23.947619047619046,2,,
note,67,60,24.047619047619047,24.66190476190476,-1,t,
note,69,60,24.76190476190476,25.138095238095236,1,,
note,69,60,25.238095238095237,25.376190476190477,2,,
note,67,60,25.476190476190474,26.09047619047619,-1,t,
note,65,60,26.19047619047619,26.32857142857143,2,,
note,65,60,26.428571428571427,26.566666666666666,-2,,
note,65,60,26.666666666666664,27.519047619047615,0,,
note,-1,0,27.619047619047617,28.471428571428568,0,,
note,-1,0,28.57142857142857,29.42380952380952,0,,
note,77,60,29.523809523809522,29.9,1,,
note,76,60,30.0,30.376190476190477,-1,,
note,74,60,30.476190476190474,31.09047619047619,1,t,
note,72,60,31.19047619047619,31.32857142857143,-2,,
note,69,60,31.428571428571427,31.804761904761904,1,,
note,74,60,31.9047619047619,32.28095238095238,-1,,
note,72,60,32.38095238095238,33.233333333333334,0,,
note,-1,0,33.33333333333333,33.7095238095238,-1,,
note,69,60,33.80952380952381,33.94761904761905,2,,
note,72,60,34.047619047619044,34.18571428571428,-2,,
note,74,60,34.285714285714285,34.423809523809524,2,,
note,72,60,34.52380952380952,34.66190476190476,2,,
note,74,60,34.76190476190476,34.9,2,,
note,72,60,35.0,35.13809523809524,-2,,
note,69,60,35.238095238095234,35.37619047619047,2,,
note,67,60,35.476190476190474,35.85238095238095,1,,
note,69,60,35.95238095238095,36.09047619047619,-2,,
note,69,60,36.19047619047619,37.51904761904762,0,t,
note,69,60,37.61904761904762,37.75714285714286,2,,
note,67,60,37.857142857142854,37.99523809523809,-2,,
note,65,60,38.095238095238095,38.94761904761905,0,,
note,77,60,39.047619047619044,39.66190476190476,1,t,
note,77,60,39.76190476190476,39.9,-2,,
note,76,60,40.0,40.37619047619047,1,,
note,72,60,40.476190476190474,40.85238095238095,-1,,
note,72,60,40.95238095238095,41.32857142857142,1,,
note,69,60,41.42857142857142,41.56666666666666,2,,
note,74,60,41.666666666666664,41.804761904761904,-2,,
note,74,60,41.904761904761905,42.75714285714286,0,,
note,-1,0,42.857142857142854,43.23333333333333,-1,,
note,72,60,43.33333333333333,43.7095238095238,-1,,
note,74,60,43.80952380952381,44.18571428571428,1,,
note,72,60,44.285714285714285,44.66190476190476,-1,,
note,74,60,44.76190476190476,45.13809523809523,1,,
note,79,60,45.238095238095234,45.61428571428571,-1,,
note,79,60,45.71428571428571,46.09047619047618,-1,,
note,-1,0,46.19047619047619,47.51904761904762,0,t,
note,-1,0,47.61904761904761,48.47142857142857,0,,
note,72,60,48.57142857142857,48.94761904761904,1,,
note,74,60,49.047619047619044,49.18571428571428,2,,
note,77,60,49.285714285714285,49.423809523809524,-2,,
note,81,60,49.52380952380952,49.89999999999999,1,,
note,81,60,50.0,50.13809523809524,2,,
note,81,60,50.238095238095234,50.37619047619047,-2,,
note,81,60,50.476190476190474,50.85238095238095,1,,
note,79,60,50.95238095238095,51.09047619047619,2,,
note,77,60,51.19047619047619,51.32857142857143,-2,,
note,81,60,51.42857142857142,51.8047619047619,1,,
note,81,60,51.904761904761905,52.042857142857144,2,,
note,81,60,52.14285714285714,52.28095238095238,-2,,
note,81,60,52.38095238095238,52.75714285714285,1,,
note,79,60,52.857142857142854,52.99523809523809,2,,
note,77,60,53.095238095238095,53.233333333333334,-2,,
note,79,60,53.33333333333333,53.7095238095238,1,,
note,79,60,53.8095238095238,53.94761904761904,2,,
note,81,60,54.047619047619044,54.18571428571428,-2,,
note,79,60,54.285714285714285,54.66190476190476,1,,
note,77,60,54.76190476190476,54.9,2,,
note,74,60,55.0,55.13809523809524,-2,,
note,74,60,55.238095238095234,55.37619047619047,2,,
note,72,60,55.476190476190474,56.09047619047619,-1,t,
note,-1,0,56.19047619047619,57.042857142857144,0,,
note,77,60,57.14285714285714,57.28095238095238,2,,
note,77,60,57.38095238095238,57.75714285714285,1,,
note,77,60,57.857142857142854,57.99523809523809,-2,,
note,77,60,58.095238095238095,58.47142857142857,1,,
note,77,60,58.57142857142857,58.70952380952381,2,,
note,74,60,58.8095238095238,58.94761904761904,-2,,
note,72,60,59.047619047619044,59.18571428571428,2,,
note,81,60,59.285714285714285,59.66190476190476,1,,
note,81,60,59.76190476190476,60.13809523809523,-1,,
note,79,60,60.238095238095234,60.61428571428571,1,,
note,77,60,60.71428571428571,60.85238095238095,-2,,
note,79,60,60.95238095238095,61.09047619047619,2,,
note,79,60,61.19047619047619,61.32857142857143,2,,
note,81,60,61.42857142857142,61.8047619047619,-1,,
note,79,60,61.9047619047619,62.04285714285714,2,,
note,77,60,62.14285714285714,62.51904761904761,1,,
note,74,60,62.61904761904761,62.75714285714285,-2,,
note,79,60,62.857142857142854,63.70952380952381,0,,
note,72,60,63.8095238095238,64.18571428571428,1,,
note,74,60,64.28571428571428,64.42380952380951,2,,
note,77,60,64.52380952380952,64.66190476190475,-2,,
note,81,60,64.76190476190476,65.13809523809523,1,,
note,81,60,65.23809523809524,65.37619047619047,2,,
note,81,60,65.47619047619047,65.6142857142857,-2,,
note,81,60,65.71428571428571,66.09047619047618,1,,
note,79,60,66.19047619047619,66.32857142857142,2,,
note,77,60,66.42857142857143,66.56666666666666,-2,,
note,81,60,66.66666666666666,67.04285714285713,1,,
note,81,60,67.14285714285714,67.28095238095237,2,,
note,81,60,67.38095238095238,67.51904761904761,-2,,
note,81,60,67.61904761904762,67.9952380952381,1,,
note,79,60,68.09523809523809,68.23333333333332,2,,
note,77,60,68.33333333333333,68.47142857142856,-2,,
note,79,60,68.57142857142857,68.94761904761904,1,,
note,79,60,69.04761904761904,69.18571428571427,2,,
note,81,60,69.28571428571428,69.42380952380951,-2,,
note,79,60,69.52380952380952,69.89999999999999,1,,
note,77,60,70.0,70.13809523809523,2,,
note,74,60,70.23809523809524,70.37619047619047,-2,,
note,74,60,70.47619047619047,70.6142857142857,2,,
note,72,60,70.71428571428571,71.32857142857142,-1,t,
note,72,60,71.42857142857143,72.28095238095239,0,,
note,77,60,72.38095238095238,72.51904761904761,2,,
note,77,60,72.61904761904762,72.9952380952381,1,,
note,77,60,73.09523809523809,73.23333333333332,-2,,
note,77,60,73.33333333333333,73.7095238095238,1,,
note,77,60,73.80952380952381,73.94761904761904,2,,
note,74,60,74.04761904761904,74.18571428571427,-2,,
note,72,60,74.28571428571428,74.42380952380951,2,,
note,81,60,74.52380952380952,74.89999999999999,1,,
note,81,60,75.0,75.13809523809523,-2,,
note,81,60,75.23809523809524,75.37619047619047,2,,
note,79,60,75.47619047619047,75.85238095238094,1,,
note,77,60,75.95238095238095,76.09047619047618,-2,,
note,79,60,76.19047619047619,76.32857142857142,2,,
note,79,60,76.42857142857143,76.56666666666666,2,,
note,79,60,76.66666666666666,76.80476190476189,2,,
note,81,60,76.9047619047619,77.04285714285713,-2,,
note,79,60,77.14285714285714,77.28095238095237,2,,
note,77,60,77.38095238095238,77.75714285714285,1,,
note,77,60,77.85714285714285,77.99523809523808,-2,,
note,77,60,78.09523809523809,79.42380952380951,0,t,
note,-1,0,79.52380952380952,79.89999999999999,-1,,
note,77,60,80.0,80.13809523809523,2,,
note,77,60,80.23809523809523,80.6142857142857,1,,
note,77,60,80.71428571428571,80.85238095238094,-2,,
note,77,60,80.95238095238095,81.09047619047618,2,,
