//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.263157894736842,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.531578947368421,0,,
note,72,60,0.631578947368421,0.8473684210526315,1,,
note,74,60,0.9473684210526315,1.163157894736842,-1,,
note,76,60,1.263157894736842,1.4789473684210526,1,,
note,74,60,1.5789473684210527,1.7947368421052632,-1,,
note,72,60,1.894736842105263,2.1105263157894734,1,,
note,76,60,2.2105263157894735,2.426315789473684,-1,,
note,76,60,2.526315789473684,2.7421052631578946,-1,,
note,71,60,2.8421052631578947,3.689473684210526,0,t,
note,-1,0,3.789473684210526,4.9526315789473685,0,,t
note,-1,0,5.052631578947368,5.584210526315789,0,,
note,65,60,5.684210526315789,5.8999999999999995,1,,
note,67,60,6.0,6.21578947368421,-1,,
note,69,60,6.315789473684211,6.531578947368421,1,,
note,67,60,6.63157894736842,6.84736842105263,-1,,
note,65,60,6.947368421052631,7.163157894736841,1,,
note,69,60,7.263157894736842,7.478947368421052,-1,,
note,67,60,7.578947368421052,8.742105263157894,0,,t
note,67,60,8.842105263157894,9.689473684210526,0,t,
note,-1,0,9.789473684210526,10.005263157894737,-1,,
note,-1,0,10.105263157894736,10.636842105263158,0,,
note,72,60,10.736842105263158,10.952631578947368,1,,
note,74,60,11.052631578947368,11.26842105263158,-1,,
note,76,60,11.368421052631579,11.58421052631579,1,,
note,74,60,11.68421052631579,11.9,-1,,
note,72,60,12.0,12.215789473684211,1,,
note,76,60,12.31578947368421,12.531578947368422,-1,,
note,76,60,12.631578947368421,12.847368421052632,-1,,
note,71,60,12.94736842105263,13.794736842105262,0,t,
note,71,60,13.894736842105262,14.110526315789473,-1,,
note,-1,0,14.210526315789473,15.057894736842105,0,t,
note,-1,0,15.157894736842104,15.689473684210526,0,,
note,65,60,15.789473684210526,16.005263157894735,1,,
note,67,60,16.105263157894736,16.321052631578947,-1,,
note,69,60,16.421052631578945,16.636842105263156,1,,
note,67,60,16.736842105263158,16.95263157894737,-1,,
note,65,60,17.052631578947366,17.268421052631577,1,,
note,69,60,17.36842105263158,17.58421052631579,-1,,
note,72,60,17.684210526315788,18.215789473684207,0,,
note,71,60,18.31578947368421,18.84736842105263,0,,
note,72,60,18.94736842105263,19.47894736842105,0,,
note,74,60,19.57894736842105,20.11052631578947,0,,
note,74,60,20.210526315789473,20.742105263157892,0,,
note,76,60,20.842105263157894,21.057894736842105,1,,
note,76,60,21.157894736842103,21.373684210526314,-1,,
note,76,60,21.473684210526315,21.689473684210526,-1,,
note,-1,0,21.789473684210524,22.005263157894735,-1,,
note,74,60,22.105263157894736,22.321052631578947,1,,
note,72,60,22.421052631578945,22.636842105263156,-1,,
note,79,60,22.736842105263158,22.95263157894737,-1,,
note,76,60,23.052631578947366,23.584210526315786,0,,
note,76,60,23.684210526315788,23.9,-1,,
note,-1,0,24.0,24.53157894736842,0,,
note,76,60,24.63157894736842,24.847368421052632,1,,
note,79,60,24.94736842105263,25.16315789473684,-1,,
note,79,60,25.263157894736842,25.478947368421053,-1,,
note,77,60,25.57894736842105,26.11052631578947,0,,
note,77,60,26.210526315789473,26.426315789473684,-1,,
note,-1,0,26.52631578947368,27.0578947368421,0,,
note,76,60,27.157894736842103,27.373684210526314,1,,
note,77,60,27.473684210526315,27.689473684210526,-1,,
note,76,60,27.789473684210524,28.005263157894735,1,,
note,74,60,28.105263157894736,28.321052631578947,-1,,
note,74,60,28.421052631578945,28.636842105263156,1,,
note,72,60,28.736842105263158,28.95263157894737,-1,,
note,76,60,29.052631578947366,29.268421052631577,1,,
note,74,60,29.36842105263158,29.58421052631579,-1,,
note,-1,0,29.684210526315788,29.9,-1,,
note,72,60,30.0,30.21578947368421,-1,,
note,74,60,30.31578947368421,30.53157894736842,-1,,
note,76,60,30.631578947368418,31.163157894736838,0,,
note,76,60,31.26315789473684,31.47894736842105,-1,,
note,76,60,31.57894736842105,31.794736842105262,1,,
note,76,60,31.89473684210526,32.11052631578947,-1,,
note,74,60,32.21052631578947,32.42631578947368,1,,
note,72,60,32.526315789473685,32.742105263157896,-1,,
note,79,60,32.84210526315789,33.0578947368421,-1,,
note,76,60,33.1578947368421,33.689473684210526,0,,
note,76,60,33.78947368421053,34.00526315789474,-1,,
note,-1,0,34.10526315789473,34.321052631578944,-1,,
note,76,60,34.421052631578945,34.636842105263156,-1,,
note,76,60,34.73684210526316,34.95263157894737,1,,
note,79,60,35.05263157894737,35.26842105263158,-1,,
note,79,60,35.368421052631575,35.584210526315786,-1,,
note,77,60,35.68421052631579,36.21578947368421,0,,
note,77,60,36.315789473684205,36.531578947368416,-1,,
note,-1,0,36.63157894736842,36.84736842105263,-1,,
note,76,60,36.94736842105263,37.16315789473684,-1,,
note,76,60,37.26315789473684,37.47894736842105,1,,
note,77,60,37.57894736842105,37.79473684210526,-1,,
note,76,60,37.89473684210526,38.11052631578947,-1,,
note,74,60,38.21052631578947,38.742105263157896,0,,
note,72,60,38.84210526315789,39.0578947368421,-1,,
note,74,60,39.1578947368421,39.689473684210526,0,,
note,76,60,39.78947368421053,40.32105263157895,0,,
note,74,60,40.421052631578945,40.636842105263156,-1,,
note,72,60,40.73684210526316,41.584210526315786,0,t,
note,72,60,41.68421052631579,42.84736842105263,0,,t
