//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.5,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.65,0,,
note,69,60,0.75,1.025,1,,
note,69,60,1.125,1.4,-1,,
note,77,60,1.5,2.15,0,,
note,77,60,2.25,2.525,-1,,
note,-1,0,2.625,2.9,-1,,
note,77,60,3.0,3.275,-1,,
note,79,60,3.375,4.025,0,,
note,81,60,4.125,4.4,-1,,
note,79,60,4.5,4.775,1,,
note,79,60,4.875,5.15,-1,,
note,79,60,5.25,5.525,1,,
note,77,60,5.625,5.9,-1,,
note,77,60,6.0,6.65,0,,
note,72,60,6.75,7.025,1,,
note,69,60,7.125,7.4,-1,,
note,74,60,7.5,7.775,1,,
note,74,60,7.875,8.15,-1,,
note,74,60,8.25,8.525,1,,
note,74,60,8.625,8.9,-1,,
note,72,60,9.0,9.275,1,,
note,74,60,9.375,9.65,-1,,
note,72,60,9.75,10.4,0,,
note,69,60,10.5,11.9,0,,t
note,69,60,12.0,12.275,-1,,
note,-1,0,12.375,13.4,0,t,
