//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.5789473684210527,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.2947368421052632,-1,,
note,76,60,0.39473684210526316,0.6894736842105263,-1,,
note,79,60,0.7894736842105263,1.0842105263157895,1,,
note,76,60,1.1842105263157894,1.4789473684210526,-1,,
note,79,60,1.5789473684210527,2.663157894736842,0,t,
note,76,60,2.763157894736842,3.057894736842105,-1,,
note,79,60,3.1578947368421053,3.8473684210526318,0,,
note,81,60,3.947368421052632,4.242105263157895,1,,
note,79,60,4.342105263157895,4.636842105263158,-1,,
note,72,60,4.7368421052631575,5.4263157894736835,0,,
note,74,60,5.526315789473684,5.821052631578947,1,,
note,76,60,5.921052631578948,6.215789473684211,-1,,
note,76,60,6.315789473684211,7.794736842105263,0,,t
note,-1,0,7.894736842105264,8.189473684210526,-1,,
note,74,60,8.289473684210526,8.58421052631579,-1,,
note,74,60,8.68421052631579,8.978947368421053,1,,
note,76,60,9.078947368421053,9.373684210526317,-1,,
note,79,60,9.473684210526315,9.768421052631577,1,,
note,79,60,9.868421052631579,10.163157894736841,-1,,
note,76,60,10.263157894736842,10.557894736842105,1,,
note,77,60,10.657894736842106,10.952631578947368,-1,,
note,74,60,11.052631578947368,12.53157894736842,0,,t
note,-1,0,12.631578947368421,12.926315789473684,-1,,
note,76,60,13.026315789473685,13.321052631578947,-1,,
note,79,60,13.421052631578947,13.715789473684211,1,,
note,76,60,13.81578947368421,14.110526315789475,-1,,
note,79,60,14.210526315789474,15.294736842105264,0,t,
note,76,60,15.394736842105264,15.689473684210526,-1,,
note,79,60,15.789473684210527,16.478947368421053,0,,
note,81,60,16.57894736842105,16.873684210526314,1,,
note,79,60,16.973684210526315,17.268421052631577,-1,,
note,72,60,17.36842105263158,18.057894736842105,0,,
note,74,60,18.157894736842106,18.45263157894737,1,,
note,76,60,18.55263157894737,18.847368421052632,-1,,
note,76,60,18.94736842105263,20.426315789473684,0,,t
note,72,60,20.526315789473685,21.21578947368421,0,,
note,74,60,21.315789473684212,21.610526315789475,1,,
note,76,60,21.710526315789473,22.005263157894735,-1,,
note,72,60,22.105263157894736,22.794736842105262,0,,
note,-1,0,22.894736842105264,23.58421052631579,0,,
note,72,60,23.68421052631579,24.373684210526317,0,,
note,74,60,24.473684210526315,24.768421052631577,1,,
note,76,60,24.86842105263158,25.16315789473684,-1,,
note,76,60,25.263157894736842,26.347368421052632,0,t,
note,-1,0,26.447368421052634,26.742105263157896,-1,,
note,72,60,26.842105263157894,27.53157894736842,0,,
note,74,60,27.63157894736842,27.728947368421053,2,,
note,76,60,27.82894736842105,28.321052631578947,-1,t,
note,67,60,28.42105263157895,28.71578947368421,1,,
note,67,60,28.815789473684212,29.110526315789475,-1,,
note,77,60,29.210526315789473,29.505263157894735,1,,
note,76,60,29.605263157894736,29.9,-1,,
note,74,60,30.0,30.294736842105262,1,,
note,69,60,30.394736842105264,30.689473684210526,-1,,
note,71,60,30.789473684210527,30.88684210526316,2,,
note,72,60,30.986842105263158,31.478947368421053,-1,t,
note,72,60,31.578947368421055,33.05789473684211,0,,t
note,72,60,33.1578947368421,33.45263157894737,1,,
note,72,60,33.55263157894737,33.65,2,,
note,74,60,33.75,34.044736842105266,-1,,
note,76,60,34.14473684210526,34.439473684210526,1,,
note,72,60,34.53947368421053,34.636842105263156,-2,,
note,72,60,34.73684210526316,35.821052631578944,0,t,
note,72,60,35.921052631578945,36.21578947368421,-1,,
note,72,60,36.31578947368421,36.41315789473684,2,,
note,72,60,36.51315789473684,36.61052631578947,2,,
note,74,60,36.71052631578947,37.20263157894737,-1,t,
note,76,60,37.30263157894737,37.4,2,,
note,76,60,37.5,37.794736842105266,-1,,
note,76,60,37.89473684210526,38.978947368421046,0,t,
note,72,60,39.078947368421055,39.37368421052632,-1,,
note,72,60,39.473684210526315,39.76842105263158,1,,
note,74,60,39.86842105263158,40.16315789473685,-1,,
note,76,60,40.26315789473684,40.75526315789474,1,t,
note,67,60,40.85526315789474,40.95263157894737,-2,,
note,67,60,41.05263157894737,41.347368421052636,1,,
note,67,60,41.44736842105263,41.54473684210526,2,,
note,77,60,41.64473684210527,41.93947368421053,-1,,
note,76,60,42.03947368421053,42.33421052631579,1,,
note,74,60,42.43421052631579,42.531578947368416,-2,,
note,74,60,42.631578947368425,42.72894736842105,2,,
note,69,60,42.828947368421055,43.12368421052632,1,,
note,71,60,43.223684210526315,43.51842105263158,-1,,
note,72,60,43.61842105263158,44.11052631578948,-1,t,
note,72,60,44.21052631578947,45.689473684210526,0,,t
note,72,60,45.78947368421053,47.26842105263158,0,,t
