//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.0,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.9,0,,
note,69,60,1.0,1.4,1,,
note,71,60,1.5,1.65,2,,
note,72,60,1.75,1.9,-2,,
note,72,60,2.0,2.15,2,,
note,79,60,2.25,2.65,1,,
note,77,60,2.75,2.9,-2,,
note,77,60,3.0,3.9,0,,
note,77,60,4.0,4.9,0,,
note,67,60,5.0,5.4,1,,
note,69,60,5.5,5.65,2,,
note,71,60,5.75,5.9,-2,,
note,71,60,6.0,6.15,2,,
note,77,60,6.25,6.65,1,,
note,76,60,6.75,6.9,-2,,
note,76,60,7.0,7.9,0,,
note,76,60,8.0,8.4,-1,,
note,-1,0,8.5,8.9,-1,,
note,76,60,9.0,9.4,1,,
note,76,60,9.5,9.65,2,,
note,81,60,9.75,9.9,-2,,
note,79,60,10.0,10.4,1,,
note,77,60,10.5,10.9,-1,,
note,74,60,11.0,11.9,0,,
note,-1,0,12.0,12.4,-1,,
note,72,60,12.5,12.65,2,,
note,71,60,12.75,13.15,-1,,
note,77,60,13.25,13.4,2,,
note,76,60,13.5,13.9,-1,,
note,72,60,14.0,14.65,1,t,
note,69,60,14.75,14.9,-2,,
note,69,60,15.0,15.9,0,,
note,69,60,16.0,16.4,-1,,
note,-1,0,16.5,16.9,-1,,
note,76,60,17.0,17.4,1,,
note,76,60,17.5,17.65,2,,
note,81,60,17.75,17.9,-2,,
note,79,60,18.0,18.4,-1,,
note,-1,0,18.5,18.9,-1,,
note,77,60,19.0,19.4,1,,
note,74,60,19.5,19.9,-1,,
note,74,60,20.0,20.4,-1,,
note,-1,0,20.5,20.9,-1,,
note,72,60,21.0,21.4,1,,
note,71,60,21.5,21.9,-1,,
note,71,60,22.0,22.4,1,,
note,76,60,22.5,23.15,-1,t,
note,74,60,23.25,23.9,-1,t,
note,74,60,24.0,24.9,0,,
note,-1,0,25.0,25.4,-1,,
note,72,60,25.5,25.9,-1,,
note,72,60,26.0,27.4,0,t,
note,69,60,27.5,27.9,-1,,
note,69,60,28.0,29.9,0,,t
