//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.791044776119403,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.34776119402985073,-1,,
note,76,60,0.44776119402985076,0.7955223880597015,-1,,
note,74,60,0.8955223880597015,1.019402985074627,2,,
note,72,60,1.119402985074627,1.4671641791044778,1,,
note,69,60,1.5671641791044777,1.6910447761194032,-2,,
note,72,60,1.791044776119403,3.0343283582089553,0,t,
note,-1,0,3.1343283582089554,3.482089552238806,-1,,
