//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.0,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.4,-1,,
note,77,60,0.5,1.15,-1,t,
note,71,60,1.25,1.9,-1,t,
note,69,60,2.0,2.4,-1,,
note,67,60,2.5,3.9,0,t,
note,67,60,4.0,4.4,-1,,
note,-1,0,4.5,5.9,0,t,
