//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,0.975609756097561,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.3878048780487805,0,,
note,69,60,0.4878048780487805,0.875609756097561,0,,
note,74,60,0.975609756097561,1.3634146341463413,0,,
note,76,60,1.4634146341463414,1.8512195121951218,0,,
note,77,60,1.951219512195122,2.3390243902439023,0,,
note,76,60,2.4390243902439024,2.5829268292682928,1,,
note,77,60,2.6829268292682924,2.8268292682926828,-1,,
note,77,60,2.926829268292683,3.8024390243902437,0,,t
note,77,60,3.902439024390244,4.290243902439024,0,,
note,76,60,4.390243902439025,4.534146341463415,1,,
note,74,60,4.634146341463414,4.778048780487804,-1,,
note,74,60,4.878048780487805,5.509756097560976,0,t,
note,74,60,5.609756097560975,5.753658536585365,-1,,
note,74,60,5.853658536585366,6.241463414634146,0,,
note,72,60,6.341463414634147,6.485365853658537,1,,
note,72,60,6.585365853658536,6.729268292682926,-1,,
note,72,60,6.829268292682927,6.973170731707317,-1,,
note,74,60,7.073170731707317,7.4609756097560975,0,,
note,69,60,7.560975609756097,7.704878048780487,-1,,
note,69,60,7.804878048780488,8.680487804878048,0,,t
note,69,60,8.78048780487805,8.92439024390244,1,,
note,69,60,9.024390243902438,9.168292682926829,-1,,
note,74,60,9.268292682926829,9.41219512195122,1,,
note,76,60,9.512195121951219,9.65609756097561,-1,,
note,77,60,9.75609756097561,10.14390243902439,0,,
note,76,60,10.24390243902439,10.387804878048781,1,,
note,77,60,10.487804878048781,10.631707317073172,-1,,
note,77,60,10.73170731707317,11.60731707317073,0,,t
note,77,60,11.707317073170731,12.095121951219513,0,,
note,76,60,12.195121951219512,12.339024390243903,1,,
note,74,60,12.439024390243903,12.582926829268294,-1,,
note,74,60,12.682926829268293,13.558536585365854,0,,t
note,74,60,13.658536585365853,14.046341463414635,0,,
note,72,60,14.146341463414634,14.290243902439025,1,,
note,72,60,14.390243902439025,14.534146341463416,-1,,
note,77,60,14.634146341463413,14.899999999999999,1,t,
note,76,60,15.0,15.265853658536585,-1,t,
note,74,60,15.365853658536585,15.509756097560976,-1,,
note,74,60,15.609756097560975,16.485365853658536,0,,t
note,74,60,16.585365853658537,17.460975609756098,0,,t
note,77,60,17.5609756097561,17.94878048780488,0,,
note,77,60,18.048780487804876,18.192682926829267,1,,
note,77,60,18.29268292682927,18.43658536585366,-1,,
note,77,60,18.536585365853657,19.412195121951218,0,,t
note,76,60,19.51219512195122,19.9,0,,
note,74,60,20.0,20.14390243902439,1,,
note,72,60,20.24390243902439,20.38780487804878,-1,,
note,72,60,20.48780487804878,21.36341463414634,0,,t
note,74,60,21.46341463414634,21.85121951219512,0,,
note,72,60,21.95121951219512,22.09512195121951,1,,
note,72,60,22.195121951219512,22.339024390243903,-1,,
note,72,60,22.4390243902439,22.582926829268292,-1,,
note,74,60,22.682926829268293,23.070731707317073,0,,
note,69,60,23.170731707317074,23.314634146341465,-1,,
note,69,60,23.414634146341463,24.290243902439023,0,,t
note,69,60,24.390243902439025,25.265853658536585,0,,t
note,77,60,25.365853658536587,25.753658536585366,0,,
note,77,60,25.853658536585364,25.997560975609755,1,,
note,77,60,26.097560975609756,26.241463414634147,-1,,
note,77,60,26.341463414634145,27.217073170731705,0,,t
note,81,60,27.317073170731707,27.704878048780486,0,,
note,79,60,27.804878048780488,27.94878048780488,1,,
note,79,60,28.048780487804876,28.192682926829267,-1,,
note,79,60,28.29268292682927,28.92439024390244,0,t,
note,72,60,29.024390243902438,29.16829268292683,-1,,
note,77,60,29.268292682926827,29.534146341463412,1,t,
note,77,60,29.634146341463413,29.9,-1,t,
note,77,60,30.0,30.14390243902439,-1,,
note,79,60,30.24390243902439,30.38780487804878,-1,,
note,77,60,30.48780487804878,30.87560975609756,0,,
note,77,60,30.975609756097562,31.119512195121953,-1,,
note,76,60,31.21951219512195,32.09512195121951,0,,t
note,76,60,32.19512195121951,33.07073170731707,0,,t
