//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.0,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.9,0,,
note,72,60,1.0,1.4,1,,
note,71,60,1.5,1.9,-1,,
note,69,60,2.0,2.9,0,,
note,76,60,3.0,3.9,0,,
note,74,60,4.0,4.4,1,,
note,76,60,4.5,4.65,2,,
note,79,60,4.75,5.4,-1,t,
note,76,60,5.5,5.9,-1,,
note,74,60,6.0,6.9,0,,
note,76,60,7.0,7.9,0,,
note,74,60,8.0,8.4,1,,
note,76,60,8.5,8.65,2,,
note,79,60,8.75,9.4,-1,t,
note,81,60,9.5,9.9,-1,,
note,74,60,10.0,10.9,0,,
note,74,60,11.0,11.9,0,,
note,74,60,12.0,12.4,1,,
note,76,60,12.5,12.65,2,,
note,79,60,12.75,13.15,-1,,
note,76,60,13.25,13.65,1,,
note,74,60,13.75,13.9,-2,,
note,76,60,14.0,15.9,0,,t
note,76,60,16.0,16.4,-1,,
note,-1,0,16.5,16.9,-1,,
note,72,60,17.0,17.4,1,,
note,71,60,17.5,17.9,-1,,
note,69,60,18.0,18.9,0,,
note,76,60,19.0,19.9,0,,
note,74,60,20.0,20.4,1,,
note,76,60,20.5,20.65,2,,
note,79,60,20.75,21.4,-1,t,
note,76,60,21.5,21.9,-1,,
note,74,60,22.0,22.9,0,,
note,76,60,23.0,23.9,0,,
note,74,60,24.0,24.4,1,,
note,76,60,24.5,24.65,2,,
note,79,60,24.75,25.4,-1,t,
note,81,60,25.5,25.9,-1,,
note,74,60,26.0,26.9,0,,
note,74,60,27.0,27.9,0,,
note,74,60,28.0,28.4,1,,
note,76,60,28.5,28.65,2,,
note,79,60,28.75,29.15,-1,,
note,76,60,29.25,29.65,1,,
note,74,60,29.75,29.9,-2,,
note,76,60,30.0,31.9,0,,t
note,76,60,32.0,32.9,0,,
note,74,60,33.0,33.4,1,,
note,76,60,33.5,33.9,-1,,
note,77,60,34.0,34.9,0,,
note,77,60,35.0,35.9,0,,
note,77,60,36.0,36.4,1,,
note,79,60,36.5,36.65,2,,
note,81,60,36.75,37.4,-1,t,
note,79,60,37.5,37.65,2,,
note,77,60,37.75,37.9,-2,,
note,76,60,38.0,38.9,0,,
note,76,60,39.0,39.9,0,,
note,76,60,40.0,40.4,1,,
note,77,60,40.5,40.65,2,,
note,76,60,40.75,41.15,-1,,
note,74,60,41.25,41.65,1,,
note,72,60,41.75,41.9,-2,,
note,74,60,42.0,42.4,-1,,
note,74,60,42.5,43.4,0,,
note,-1,0,43.5,43.9,-1,,
note,74,60,44.0,44.4,1,,
note,72,60,44.5,44.65,2,,
note,74,60,44.75,45.15,-1,,
note,72,60,45.25,45.65,1,,
note,71,60,45.75,45.9,-2,,
note,69,60,46.0,47.9,0,,t
note,69,60,48.0,48.9,0,,
note,-1,0,49.0,49.9,0,,
