//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.5,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,76,60,0.0,0.65,0,,
note,76,60,0.75,1.4,0,,
note,74,60,1.5,2.15,0,,
note,72,60,2.25,2.525,-1,,
note,-1,0,2.625,2.9,-1,,
note,74,60,3.0,4.025,0,t,
note,69,60,4.125,4.4,-1,,
note,72,60,4.5,5.525,0,t,
note,-1,0,5.625,5.9,-1,,
note,76,60,6.0,6.275,-1,,
note,-1,0,6.375,6.65,-1,,
note,76,60,6.75,7.4,0,,
note,74,60,7.5,8.15,0,,
note,72,60,8.25,8.525,-1,,
note,-1,0,8.625,8.9,-1,,
note,74,60,9.0,9.275,1,,
note,72,60,9.375,9.65,-1,,
note,69,60,9.75,10.025,1,,
note,76,60,10.125,10.4,-1,,
note,74,60,10.5,11.525,0,t,
note,-1,0,11.625,11.9,-1,,
note,69,60,12.0,12.275,-1,,
note,72,60,12.375,13.4,0,t,
note,72,60,13.5,14.15,0,,
note,72,60,14.25,14.525,1,,
note,71,60,14.625,14.7125,2,,
note,69,60,14.8125,14.9,-2,,
note,67,60,15.0,15.275,1,,
note,67,60,15.375,15.65,-1,,
note,67,60,15.75,16.025,1,,
note,77,60,16.125,16.4,-1,,
note,76,60,16.5,17.525,0,t,
note,-1,0,17.625,17.9,-1,,
note,74,60,18.0,18.275,1,,
note,72,60,18.375,18.65,-1,,
note,72,60,18.75,19.025,1,,
note,69,60,19.125,19.4,-1,,
note,67,60,19.5,19.775,1,,
note,69,60,19.875,20.15,-1,,
note,72,60,20.25,20.525,1,,
note,76,60,20.625,20.9,-1,,
note,74,60,21.0,21.275,-1,,
note,-1,0,21.375,21.65,-1,,
note,72,60,21.75,22.025,-1,,
note,-1,0,22.125,22.4,-1,,
note,74,60,22.5,23.525,0,t,
note,72,60,23.625,23.9,-1,,
note,81,60,24.0,25.4,0,,t
note,81,60,25.5,25.775,-1,,
note,-1,0,25.875,26.15,-1,,
note,72,60,26.25,26.525,1,,
note,81,60,26.625,26.9,-1,,
note,79,60,27.0,27.275,1,,
note,79,60,27.375,27.65,-1,,
note,76,60,27.75,28.025,1,,
note,79,60,28.125,28.4,-1,,
note,-1,0,28.5,28.775,-1,,
note,72,60,28.875,29.525,0,,
note,67,60,29.625,29.9,-1,,
note,74,60,30.0,30.65,0,,
note,74,60,30.75,31.025,1,,
note,69,60,31.125,31.4,-1,,
note,69,60,31.5,32.525,0,t,
note,-1,0,32.625,32.9,-1,,
note,-1,0,33.0,34.025,0,t,
note,69,60,34.125,34.4,-1,,
note,69,60,34.5,34.775,1,,
note,74,60,34.875,35.15,-1,,
note,74,60,35.25,35.525,1,,
note,69,60,35.625,35.9,-1,,
note,72,60,36.0,37.4,0,,t
note,72,60,37.5,38.9,0,,t
note,72,60,39.0,39.275,-1,,
note,-1,0,39.375,40.4,0,t,
