//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.0434782608695652,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,76,60,0.0,0.4217391304347826,0,,
note,79,60,0.5217391304347826,0.9434782608695652,0,,
note,81,60,1.0434782608695652,1.4652173913043478,0,,
note,81,60,1.5652173913043477,1.726086956521739,1,,
note,79,60,1.826086956521739,1.9869565217391303,-1,,
note,81,60,2.0869565217391304,2.508695652173913,0,,
note,76,60,2.608695652173913,3.0304347826086957,0,,
note,74,60,3.1304347826086953,3.160869565217391,2,,
note,76,60,3.260869565217391,3.291304347826087,-2,,
note,74,60,3.391304347826087,3.8130434782608695,0,,
note,-1,0,3.9130434782608696,4.073913043478261,-1,,
note,76,60,4.173913043478261,4.595652173913043,0,,
note,79,60,4.695652173913043,5.117391304347826,0,,
note,81,60,5.217391304347826,5.639130434782609,0,,
note,81,60,5.739130434782608,5.8999999999999995,1,,
note,79,60,6.0,6.160869565217391,-1,,
note,81,60,6.260869565217391,6.421739130434782,1,,
note,79,60,6.521739130434782,6.682608695652173,-1,,
note,79,60,6.782608695652174,7.2043478260869565,0,,
note,76,60,7.304347826086956,7.98695652173913,0,t,
note,-1,0,8.08695652173913,8.247826086956522,-1,,
note,76,60,8.347826086956522,8.769565217391303,0,,
note,79,60,8.869565217391305,9.291304347826088,0,,
note,81,60,9.391304347826086,9.81304347826087,0,,
note,81,60,9.91304347826087,10.07391304347826,1,,
note,79,60,10.17391304347826,10.334782608695651,-1,,
note,81,60,10.434782608695652,10.856521739130436,0,,
note,76,60,10.956521739130434,11.378260869565217,0,,
note,74,60,11.478260869565217,12.421739130434782,0,,t
note,79,60,12.521739130434781,12.682608695652172,-1,,
note,-1,0,12.782608695652174,12.943478260869565,-1,,
note,79,60,13.043478260869565,13.204347826086956,1,,
note,76,60,13.304347826086957,13.465217391304348,-1,,
note,74,60,13.565217391304348,13.726086956521739,1,,
note,76,60,13.826086956521738,13.98695652173913,-1,,
note,74,60,14.08695652173913,14.247826086956522,1,,
note,72,60,14.347826086956522,14.508695652173913,-1,,
note,74,60,14.608695652173912,14.769565217391303,1,,
note,72,60,14.869565217391305,15.030434782608696,-1,,
note,69,60,15.130434782608695,15.552173913043479,0,,
note,69,60,15.652173913043478,16.33478260869565,0,t,
note,-1,0,16.434782608695652,16.595652173913045,-1,,
note,69,60,16.695652173913043,17.117391304347827,0,,
note,74,60,17.217391304347824,17.639130434782608,0,,
note,74,60,17.73913043478261,18.682608695652174,0,,t
note,79,60,18.782608695652172,19.204347826086956,0,,
note,76,60,19.304347826086957,19.72608695652174,0,,
note,76,60,19.82608695652174,20.247826086956522,0,,
note,-1,0,20.34782608695652,20.769565217391303,0,,
note,76,60,20.869565217391305,21.030434782608697,1,,
note,74,60,21.130434782608695,21.291304347826088,-1,,
note,72,60,21.391304347826086,21.55217391304348,1,,
note,69,60,21.652173913043477,21.81304347826087,-1,,
note,69,60,21.913043478260867,22.59565217391304,0,t,
note,-1,0,22.695652173913043,22.856521739130436,-1,,
note,79,60,22.956521739130434,23.378260869565217,0,,
note,79,60,23.478260869565215,23.639130434782608,1,,
note,76,60,23.73913043478261,23.900000000000002,-1,,
note,74,60,24.0,24.160869565217393,1,,
note,76,60,24.26086956521739,24.421739130434784,-1,,
note,74,60,24.52173913043478,24.682608695652174,1,,
note,72,60,24.782608695652172,24.943478260869565,-1,,
note,74,60,25.043478260869563,25.204347826086956,1,,
note,72,60,25.304347826086957,25.46521739130435,-1,,
note,69,60,25.565217391304348,25.98695652173913,0,,
note,69,60,26.08695652173913,26.769565217391303,0,t,
note,-1,0,26.869565217391305,27.030434782608697,-1,,
