//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.3333333333333333,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.2333333333333332,0,,t
note,77,60,1.3333333333333333,1.5666666666666667,-1,,
note,-1,0,1.6666666666666665,1.9,-1,,
note,77,60,2.0,2.2333333333333334,-1,,
note,-1,0,2.333333333333333,2.5666666666666664,-1,,
note,76,60,2.6666666666666665,2.9,1,,
note,77,60,3.0,3.0666666666666664,2,,
note,76,60,3.1666666666666665,3.2333333333333334,-2,,
note,-1,0,3.333333333333333,3.8999999999999995,0,,
note,76,60,4.0,4.233333333333333,1,,
note,77,60,4.333333333333333,4.3999999999999995,2,,
note,76,60,4.5,4.566666666666666,-2,,
note,72,60,4.666666666666666,4.8999999999999995,1,,
note,74,60,5.0,5.233333333333333,-1,,
note,74,60,5.333333333333333,5.8999999999999995,0,,
note,-1,0,6.0,6.233333333333333,-1,,
note,74,60,6.333333333333333,6.3999999999999995,2,,
note,76,60,6.5,6.566666666666666,-2,,
note,77,60,6.666666666666666,7.2333333333333325,0,,
note,77,60,7.333333333333333,7.566666666666666,-1,,
note,-1,0,7.666666666666666,7.8999999999999995,-1,,
note,76,60,8.0,8.233333333333333,1,,
note,77,60,8.333333333333332,8.399999999999999,2,,
note,76,60,8.5,8.566666666666666,-2,,
note,74,60,8.666666666666666,8.899999999999999,1,,
note,72,60,9.0,9.233333333333333,-1,,
note,72,60,9.333333333333332,10.566666666666665,0,,t
note,-1,0,10.666666666666666,11.899999999999999,0,,t
note,77,60,12.0,12.233333333333333,-1,,
note,-1,0,12.333333333333332,12.566666666666665,-1,,
note,77,60,12.666666666666666,13.233333333333333,0,,
note,79,60,13.333333333333332,13.566666666666665,1,,
note,81,60,13.666666666666666,13.733333333333333,2,,
note,79,60,13.833333333333332,13.899999999999999,-2,,
note,-1,0,14.0,14.566666666666666,0,,
note,79,60,14.666666666666666,14.899999999999999,1,,
note,81,60,15.0,15.066666666666666,2,,
note,79,60,15.166666666666666,15.233333333333333,-2,,
note,76,60,15.333333333333332,15.566666666666665,1,,
note,77,60,15.666666666666666,15.899999999999999,-1,,
note,77,60,16.0,16.566666666666666,0,,
note,-1,0,16.666666666666664,16.9,-1,,
note,72,60,17.0,17.066666666666666,2,,
note,74,60,17.166666666666664,17.23333333333333,-2,,
note,77,60,17.333333333333332,17.566666666666666,1,,
note,81,60,17.666666666666664,17.73333333333333,2,,
note,79,60,17.833333333333332,17.9,-2,,
note,77,60,18.0,18.233333333333334,-1,,
note,-1,0,18.333333333333332,18.566666666666666,-1,,
note,79,60,18.666666666666664,18.9,1,,
note,81,60,19.0,19.066666666666666,2,,
note,79,60,19.166666666666664,19.23333333333333,-2,,
note,77,60,19.333333333333332,19.566666666666666,-1,,
note,-1,0,19.666666666666664,19.9,-1,,
note,77,60,20.0,20.9,0,t,
note,-1,0,21.0,21.233333333333334,-1,,
note,-1,0,21.333333333333332,21.9,0,,
note,72,60,22.0,22.066666666666666,2,,
note,74,60,22.166666666666664,22.23333333333333,2,,
note,77,60,22.333333333333332,22.4,2,,
note,79,60,22.5,22.566666666666666,-2,,
note,81,60,22.666666666666664,22.9,1,,
note,77,60,23.0,23.233333333333334,-1,,
note,74,60,23.333333333333332,23.566666666666666,1,,
note,79,60,23.666666666666664,23.9,-1,,
note,79,60,24.0,24.566666666666666,0,,
note,-1,0,24.666666666666664,25.23333333333333,0,,
note,79,60,25.333333333333332,25.566666666666666,1,,
note,76,60,25.666666666666664,25.9,-1,,
note,72,60,26.0,26.233333333333334,1,,
note,77,60,26.333333333333332,26.566666666666666,-1,,
note,77,60,26.666666666666664,27.23333333333333,0,,
note,72,60,27.333333333333332,27.4,2,,
note,74,60,27.5,27.566666666666666,2,,
note,77,60,27.666666666666664,27.73333333333333,2,,
note,79,60,27.833333333333332,27.9,-2,,
note,81,60,28.0,28.233333333333334,1,,
note,77,60,28.333333333333332,28.566666666666666,-1,,
note,74,60,28.666666666666664,28.9,1,,
note,79,60,29.0,29.233333333333334,-1,,
note,79,60,29.333333333333332,29.566666666666666,1,,
note,72,60,29.666666666666664,29.9,-1,,
note,79,60,30.0,30.233333333333334,1,,
note,81,60,30.333333333333332,30.566666666666666,-1,,
note,81,60,30.666666666666664,31.566666666666663,0,t,
note,-1,0,31.666666666666664,31.9,-1,,
note,-1,0,32.0,32.56666666666667,0,,
note,72,60,32.666666666666664,32.733333333333334,2,,
note,74,60,32.83333333333333,32.9,2,,
note,77,60,33.0,33.06666666666667,2,,
note,79,60,33.166666666666664,33.233333333333334,-2,,
note,81,60,33.33333333333333,33.56666666666666,1,,
note,77,60,33.666666666666664,33.9,-1,,
note,74,60,34.0,34.233333333333334,1,,
note,79,60,34.33333333333333,34.56666666666666,-1,,
note,79,60,34.666666666666664,35.233333333333334,0,,
note,-1,0,35.33333333333333,35.9,0,,
note,79,60,36.0,36.233333333333334,1,,
note,76,60,36.33333333333333,36.56666666666666,-1,,
note,72,60,36.666666666666664,36.9,1,,
note,77,60,37.0,37.233333333333334,-1,,
note,77,60,37.33333333333333,37.9,0,,
note,72,60,38.0,38.06666666666667,2,,
note,74,60,38.166666666666664,38.233333333333334,2,,
note,77,60,38.33333333333333,38.4,2,,
note,79,60,38.5,38.56666666666667,-2,,
note,81,60,38.666666666666664,38.9,1,,
note,77,60,39.0,39.233333333333334,-1,,
note,74,60,39.33333333333333,39.56666666666666,1,,
note,79,60,39.666666666666664,39.9,-1,,
note,79,60,40.0,40.233333333333334,1,,
note,72,60,40.33333333333333,40.56666666666666,-1,,
note,79,60,40.666666666666664,40.9,1,,
note,77,60,41.0,41.233333333333334,-1,,
note,77,60,41.33333333333333,42.23333333333333,0,t,
note,-1,0,42.33333333333333,42.56666666666666,-1,,
