//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.6666666666666667,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.15,0,t,
note,67,60,1.25,1.5666666666666667,-1,,
note,77,60,1.6666666666666667,1.9833333333333334,1,,
note,77,60,2.0833333333333335,2.4000000000000004,-1,,
note,77,60,2.5,2.8166666666666664,1,,
note,77,60,2.916666666666667,3.2333333333333334,-1,,
note,77,60,3.3333333333333335,3.6500000000000004,1,,
note,76,60,3.75,3.8583333333333334,2,,
note,76,60,3.9583333333333335,4.066666666666666,-2,,
note,-1,0,4.166666666666667,4.9,0,,
note,77,60,5.0,5.316666666666666,1,,
note,77,60,5.416666666666667,5.733333333333333,-1,,
note,77,60,5.833333333333334,6.15,1,,
note,79,60,6.25,6.566666666666666,-1,,
note,76,60,6.666666666666667,6.983333333333333,1,,
note,74,60,7.083333333333334,7.4,-1,,
note,72,60,7.5,7.816666666666666,1,,
note,71,60,7.916666666666667,8.233333333333334,-1,,
note,71,60,8.333333333333334,8.441666666666666,2,,
note,72,60,8.541666666666668,9.066666666666668,-1,t,
note,-1,0,9.166666666666668,9.900000000000002,0,,
