//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.6,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.1,0,t,
note,77,60,1.2000000000000002,1.5000000000000002,-1,,
note,76,60,1.6,1.9000000000000001,1,,
note,74,60,2.0,2.3,-1,,
note,76,60,2.4000000000000004,2.7,1,,
note,74,60,2.8000000000000003,3.1000000000000005,-1,,
note,76,60,3.2,3.5,1,,
note,74,60,3.6,3.9000000000000004,-1,,
note,79,60,4.0,4.3,1,,
note,81,60,4.4,4.7,-1,,
note,81,60,4.800000000000001,6.300000000000001,0,,t
note,81,60,6.4,7.5,0,t,
note,69,60,7.6000000000000005,7.9,-1,,
note,69,60,8.0,8.3,1,,
note,77,60,8.4,8.700000000000001,-1,,
note,76,60,8.8,9.100000000000001,1,,
note,77,60,9.200000000000001,9.500000000000002,-1,,
note,77,60,9.600000000000001,9.700000000000001,2,,
note,74,60,9.8,10.3,-1,t,
note,74,60,10.4,11.1,0,,
note,74,60,11.200000000000001,12.700000000000001,0,,t
note,74,60,12.8,14.3,0,,t
