//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.857142857142857,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,2.757142857142857,0,,t
note,77,60,2.857142857142857,4.185714285714286,0,,
note,-1,0,4.285714285714286,4.9,-1,,
note,77,60,5.0,5.614285714285714,-1,,
note,77,60,5.714285714285714,6.328571428571429,1,,
note,76,60,6.428571428571429,7.042857142857143,-1,,
note,76,60,7.142857142857143,7.757142857142858,1,,
note,72,60,7.857142857142858,8.471428571428572,-1,,
note,69,60,8.571428571428571,9.9,0,,
note,-1,0,10.0,10.614285714285714,-1,,
note,77,60,10.714285714285715,11.32857142857143,-1,,
note,77,60,11.428571428571429,12.042857142857143,1,,
note,79,60,12.142857142857142,12.757142857142856,-1,,
note,76,60,12.857142857142858,13.471428571428572,1,,
note,77,60,13.571428571428571,14.185714285714285,-1,,
note,77,60,14.285714285714286,15.614285714285716,0,,
note,-1,0,15.714285714285715,16.32857142857143,-1,,
note,77,60,16.42857142857143,17.042857142857144,-1,,
note,77,60,17.142857142857142,17.757142857142856,1,,
note,79,60,17.857142857142858,18.47142857142857,-1,,
note,81,60,18.571428571428573,19.185714285714287,1,,
note,77,60,19.285714285714285,19.9,-1,,
note,81,60,20.0,21.32857142857143,0,,
note,-1,0,21.42857142857143,22.042857142857144,-1,,
note,79,60,22.142857142857142,22.757142857142856,-1,,
note,79,60,22.857142857142858,24.185714285714287,0,,
note,-1,0,24.285714285714285,24.9,-1,,
note,72,60,25.0,25.614285714285714,-1,,
note,74,60,25.714285714285715,26.32857142857143,1,,
note,81,60,26.42857142857143,27.042857142857144,-1,,
note,-1,0,27.142857142857142,27.757142857142856,-1,,
note,79,60,27.857142857142858,28.47142857142857,-1,,
note,-1,0,28.571428571428573,29.185714285714287,-1,,
note,81,60,29.285714285714285,29.9,-1,,
note,72,60,30.0,30.614285714285714,1,,
note,74,60,30.714285714285715,31.32857142857143,-1,,
note,79,60,31.42857142857143,32.042857142857144,-1,,
note,77,60,32.142857142857146,33.471428571428575,0,,
note,77,60,33.57142857142857,34.18571428571428,-1,,
note,-1,0,34.285714285714285,35.614285714285714,0,,
note,74,60,35.714285714285715,36.32857142857143,1,,
note,72,60,36.42857142857143,37.042857142857144,-1,,
note,74,60,37.142857142857146,37.75714285714286,1,,
note,72,60,37.85714285714286,38.471428571428575,-1,,
note,74,60,38.57142857142857,39.18571428571428,1,,
note,81,60,39.285714285714285,39.9,-1,,
note,74,60,40.0,40.614285714285714,1,,
note,72,60,40.714285714285715,41.32857142857143,-1,,
note,74,60,41.42857142857143,42.042857142857144,1,,
note,81,60,42.142857142857146,42.75714285714286,-1,,
note,79,60,42.85714285714286,44.18571428571429,0,,
note,72,60,44.285714285714285,44.9,1,,
note,72,60,45.0,45.614285714285714,-1,,
note,72,60,45.714285714285715,46.32857142857143,1,,
note,74,60,46.42857142857143,47.042857142857144,-1,,
note,77,60,47.142857142857146,47.75714285714286,1,,
note,74,60,47.85714285714286,48.471428571428575,-1,,
note,79,60,48.57142857142857,49.18571428571428,-1,,
note,81,60,49.285714285714285,51.32857142857143,0,t,
note,81,60,51.42857142857143,52.75714285714286,0,,
note,-1,0,52.85714285714286,54.18571428571429,0,,
