//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.5384615384615385,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.2846153846153846,-1,,
note,77,60,0.38461538461538464,0.6692307692307693,-1,,
note,77,60,0.7692307692307693,1.0538461538461539,1,,
note,77,60,1.153846153846154,1.4384615384615387,-1,,
note,77,60,1.5384615384615385,1.8230769230769233,1,,
note,76,60,1.9230769230769231,2.207692307692308,-1,,
note,74,60,2.307692307692308,2.5923076923076924,1,,
note,72,60,2.6923076923076925,2.976923076923077,-1,,
note,71,60,3.076923076923077,3.746153846153846,0,,
note,-1,0,3.8461538461538463,4.515384615384615,0,,
note,71,60,4.615384615384616,4.9,1,,
note,72,60,5.0,5.2846153846153845,-1,,
note,74,60,5.384615384615385,5.6692307692307695,1,,
note,77,60,5.769230769230769,6.053846153846154,-1,,
note,-1,0,6.153846153846154,6.438461538461539,-1,,
note,76,60,6.538461538461539,6.823076923076924,-1,,
note,76,60,6.923076923076923,7.207692307692308,1,,
note,76,60,7.307692307692308,7.592307692307693,-1,,
note,76,60,7.6923076923076925,7.976923076923077,1,,
note,74,60,8.076923076923077,8.361538461538462,-1,,
note,72,60,8.461538461538462,8.746153846153847,1,,
note,71,60,8.846153846153847,9.130769230769232,-1,,
note,69,60,9.230769230769232,10.284615384615385,0,t,
note,-1,0,10.384615384615385,10.66923076923077,-1,,
