//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.875,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.36875,-1,,
note,72,60,0.46875,0.8375,-1,,
note,72,60,0.9375,1.071875,2,,
note,74,60,1.171875,1.775,-1,t,
note,72,60,1.875,3.65,0,,t
note,72,60,3.75,4.353125,1,t,
note,72,60,4.453125,4.5875,-2,,
note,72,60,4.6875,4.821875,2,,
note,74,60,4.921875,5.525,-1,t,
note,72,60,5.625,7.4,0,,t
note,72,60,7.5,8.103125,1,t,
note,72,60,8.203125,8.3375,-2,,
note,72,60,8.4375,8.571875,2,,
note,74,60,8.671875,9.275,-1,t,
note,72,60,9.375,10.2125,0,,
note,72,60,10.3125,10.915625,1,t,
note,74,60,11.015625,11.15,-2,,
note,76,60,11.25,11.61875,1,,
note,74,60,11.71875,12.0875,-1,,
note,72,60,12.1875,12.321875,2,,
note,74,60,12.421875,13.025,-1,t,
note,76,60,13.125,14.9,0,,t
note,76,60,15.0,15.603125,1,t,
note,72,60,15.703125,15.8375,-2,,
note,72,60,15.9375,16.30625,1,,
note,74,60,16.40625,16.775,-1,,
note,72,60,16.875,17.7125,0,,
note,72,60,17.8125,18.415625,1,t,
note,79,60,18.515625,18.65,-2,,
note,79,60,18.75,19.11875,1,,
note,77,60,19.21875,19.5875,-1,,
note,76,60,19.6875,19.821875,2,,
note,79,60,19.921875,20.290625,1,,
note,74,60,20.390625,20.525,-2,,
note,74,60,20.625,20.759375,2,,
note,72,60,20.859375,21.4625,-1,t,
note,72,60,21.5625,21.696875,2,,
note,74,60,21.796875,22.4,-1,t,
note,76,60,22.5,23.103125,1,t,
note,72,60,23.203125,23.3375,-2,,
note,71,60,23.4375,23.80625,1,,
note,72,60,23.90625,24.275,-1,,
note,69,60,24.375,26.15,0,,t
note,69,60,26.25,26.853125,1,t,
note,69,60,26.953125,27.0875,-2,,
note,72,60,27.1875,27.321875,2,,
note,69,60,27.421875,28.025,-1,t,
note,74,60,28.125,29.9,0,,t
note,74,60,30.0,30.8375,0,,
note,72,60,30.9375,31.30625,1,,
note,74,60,31.40625,31.775,-1,,
note,76,60,31.875,32.7125,0,,
note,76,60,32.8125,33.18125,1,,
note,77,60,33.28125,33.415625,2,,
note,74,60,33.515625,33.65,-2,,
note,74,60,33.75,35.05625,0,t,
note,74,60,35.15625,35.290625,2,,
note,76,60,35.390625,35.525,-2,,
note,72,60,35.625,35.99375,1,,
note,72,60,36.09375,36.228125,2,,
note,72,60,36.328125,36.696875,-1,,
note,81,60,36.796875,37.4,-1,t,
note,79,60,37.5,38.80625,0,t,
note,74,60,38.90625,39.040625,2,,
note,76,60,39.140625,39.275,-2,,
note,72,60,39.375,39.74375,1,,
note,72,60,39.84375,39.978125,2,,
note,72,60,40.078125,40.446875,-1,,
note,81,60,40.546875,41.15,-1,t,
note,79,60,41.25,42.55625,0,t,
note,74,60,42.65625,42.790625,2,,
note,76,60,42.890625,43.025,-2,,
note,77,60,43.125,43.49375,1,,
note,76,60,43.59375,43.728125,2,,
note,72,60,43.828125,44.196875,-1,,
note,76,60,44.296875,44.9,-1,t,
note,74,60,45.0,45.8375,0,,
note,72,60,45.9375,46.30625,1,,
note,74,60,46.40625,46.775,-1,,
note,76,60,46.875,47.7125,0,,
note,76,60,47.8125,48.18125,1,,
note,77,60,48.28125,48.415625,2,,
note,74,60,48.515625,48.65,-2,,
note,74,60,48.75,50.05625,0,t,
note,74,60,50.15625,50.290625,2,,
note,76,60,50.390625,50.525,-2,,
note,72,60,50.625,50.99375,1,,
note,72,60,51.09375,51.228125,2,,
note,72,60,51.328125,51.696875,-1,,
note,81,60,51.796875,52.4,-1,t,
note,79,60,52.5,53.80625,0,t,
note,74,60,53.90625,54.040625,2,,
note,76,60,54.140625,54.275,-2,,
note,77,60,54.375,54.74375,1,,
note,76,60,54.84375,54.978125,2,,
note,77,60,55.078125,55.446875,-1,,
note,72,60,55.546875,55.915625,1,,
note,76,60,56.015625,56.15,-2,,
note,76,60,56.25,56.61875,-1,,
note,74,60,56.71875,57.55625,0,,
note,76,60,57.65625,57.790625,2,,
note,77,60,57.890625,58.025,-2,,
note,79,60,58.125,58.49375,1,,
note,77,60,58.59375,58.728125,2,,
note,79,60,58.828125,59.196875,-1,,
note,71,60,59.296875,59.665625,1,,
note,79,60,59.765625,59.9,-2,,
note,79,60,60.0,60.134375,2,,
note,76,60,60.234375,60.8375,-1,t,
note,76,60,60.9375,61.30625,1,,
note,74,60,61.40625,61.540625,2,,
note,76,60,61.640625,61.775,-2,,
note,77,60,61.875,62.24375,1,,
note,76,60,62.34375,62.478125,2,,
note,77,60,62.578125,63.18125,-1,t,
note,79,60,63.28125,63.65,-1,,
note,76,60,63.75,64.11875,1,,
note,72,60,64.21875,64.5875,-1,,
note,69,60,64.6875,65.525,0,,
note,67,60,65.625,65.99375,1,,
note,74,60,66.09375,66.696875,-1,t,
note,72,60,66.796875,67.4,-1,t,
note,72,60,67.5,68.3375,0,,
note,-1,0,68.4375,69.275,0,,
