//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.8461538461538463,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,74,60,0.0,0.13076923076923078,2,,
note,72,60,0.23076923076923078,0.5923076923076924,1,,
note,69,60,0.6923076923076923,0.823076923076923,-2,,
note,74,60,0.9230769230769231,1.0538461538461539,2,,
note,72,60,1.153846153846154,1.5153846153846156,1,,
note,69,60,1.6153846153846154,1.7461538461538462,-2,,
note,74,60,1.8461538461538463,1.976923076923077,2,,
note,72,60,2.076923076923077,2.4384615384615387,1,,
note,69,60,2.5384615384615388,2.6692307692307695,-2,,
note,69,60,2.769230769230769,2.9,2,,
note,67,60,3.0,3.5923076923076924,-1,t,
note,69,60,3.6923076923076925,5.438461538461539,0,,t
note,69,60,5.538461538461538,6.823076923076923,0,t,
note,-1,0,6.923076923076923,7.284615384615385,-1,,
note,77,60,7.384615384615385,7.746153846153847,1,,
note,76,60,7.846153846153847,8.207692307692309,-1,,
note,76,60,8.307692307692308,8.9,1,t,
note,77,60,9.0,9.13076923076923,-2,,
note,77,60,9.230769230769232,9.361538461538462,-2,,
note,76,60,9.461538461538462,10.746153846153845,0,t,
note,79,60,10.846153846153847,10.976923076923077,-2,,
note,81,60,11.076923076923077,12.823076923076922,0,,t
note,81,60,12.923076923076923,14.669230769230769,0,,t
note,81,60,14.76923076923077,15.130769230769232,-1,,
note,-1,0,15.230769230769232,16.515384615384615,0,t,
