//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.875,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.30625,0,t,
note,77,60,1.40625,1.775,-1,,
note,77,60,1.875,3.65,0,,t
note,77,60,3.75,5.05625,0,t,
note,-1,0,5.15625,5.525,-1,,
note,74,60,5.625,6.4625,0,,
note,74,60,6.5625,6.696875,2,,
note,76,60,6.796875,6.93125,2,,
note,74,60,7.03125,7.165625,2,,
note,72,60,7.265625,7.4,-2,,
note,72,60,7.5,9.275,0,,t
note,74,60,9.375,9.74375,1,,
note,77,60,9.84375,9.978125,2,,
note,79,60,10.078125,10.2125,-2,,
note,79,60,10.3125,11.15,0,,
note,79,60,11.25,12.55625,0,t,
note,74,60,12.65625,13.025,-1,,
note,77,60,13.125,13.259375,2,,
note,74,60,13.359375,13.9625,-1,t,
note,72,60,14.0625,14.9,0,,
note,72,60,15.0,16.775,0,,t
note,72,60,16.875,17.24375,-1,,
note,-1,0,17.34375,18.65,0,t,
