//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.6,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,67,60,0.0,1.1,0,t,
note,69,60,1.2000000000000002,1.5000000000000002,-1,,
note,72,60,1.6,2.3000000000000003,0,,
note,69,60,2.4000000000000004,2.7,1,,
note,72,60,2.8000000000000003,3.1000000000000005,-1,,
note,72,60,3.2,3.5,1,,
note,72,60,3.6,3.9000000000000004,-1,,
note,74,60,4.0,4.3,1,,
note,69,60,4.4,4.7,-1,,
note,67,60,4.800000000000001,5.500000000000001,0,,
note,69,60,5.6000000000000005,5.9,1,,
note,72,60,6.0,6.3,-1,,
note,74,60,6.4,7.5,0,t,
note,76,60,7.6000000000000005,7.9,-1,,
note,74,60,8.0,8.3,1,,
note,72,60,8.4,8.700000000000001,-1,,
note,74,60,8.8,9.5,0,,
note,74,60,9.600000000000001,9.900000000000002,1,,
note,77,60,10.0,10.3,-1,,
note,79,60,10.4,10.700000000000001,1,,
note,76,60,10.8,11.100000000000001,-1,,
note,74,60,11.200000000000001,11.9,0,,
note,72,60,12.0,12.3,1,,
note,74,60,12.4,12.700000000000001,-1,,
note,77,60,12.8,13.9,0,t,
note,74,60,14.0,14.3,-1,,
note,77,60,14.4,15.1,0,,
note,81,60,15.200000000000001,15.9,0,,
note,79,60,16.0,17.5,0,,t
note,79,60,17.6,17.900000000000002,1,,
note,77,60,18.0,18.3,-1,,
note,74,60,18.400000000000002,18.700000000000003,1,,
note,72,60,18.8,19.1,-1,,
note,67,60,19.200000000000003,19.500000000000004,-1,,
note,69,60,19.6,20.3,0,,
note,72,60,20.400000000000002,20.700000000000003,-1,,
note,74,60,20.8,21.5,0,,
note,77,60,21.6,21.900000000000002,1,,
note,74,60,22.0,22.3,-1,,
note,72,60,22.400000000000002,23.900000000000002,0,,t
note,72,60,24.0,24.7,0,,
note,-1,0,24.8,25.5,0,,
