//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.3793103448275863,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,69,60,0.0,0.24482758620689657,-1,,
note,72,60,0.3448275862068966,0.9344827586206897,0,,
note,72,60,1.0344827586206897,1.2793103448275862,-1,,
note,72,60,1.3793103448275863,1.9689655172413794,0,,
note,67,60,2.0689655172413794,2.313793103448276,1,,
note,67,60,2.413793103448276,2.6586206896551725,-1,,
note,74,60,2.7586206896551726,3.3482758620689657,0,,
note,76,60,3.4482758620689657,3.6931034482758625,1,,
note,72,60,3.793103448275862,4.037931034482758,-1,,
note,72,60,4.137931034482759,4.382758620689655,-1,,
note,67,60,4.482758620689656,5.4172413793103456,0,t,
note,67,60,5.517241379310345,6.106896551724138,0,,
note,-1,0,6.206896551724139,6.796551724137932,0,,
note,-1,0,6.8965517241379315,8.175862068965518,0,,t
note,-1,0,8.275862068965518,9.210344827586207,0,t,
note,72,60,9.310344827586208,9.555172413793105,-1,,
note,76,60,9.655172413793103,9.9,1,,
note,77,60,10.0,10.244827586206897,-1,,
note,79,60,10.344827586206897,10.589655172413794,1,,
note,72,60,10.689655172413794,10.93448275862069,-1,,
note,81,60,11.03448275862069,11.624137931034484,0,,
note,79,60,11.724137931034484,11.968965517241381,1,,
note,79,60,12.06896551724138,12.313793103448278,-1,,
note,79,60,12.413793103448278,13.003448275862072,0,,
note,77,60,13.10344827586207,13.348275862068967,1,,
note,76,60,13.448275862068966,13.693103448275863,-1,,
note,76,60,13.793103448275863,14.03793103448276,-1,,
note,74,60,14.13793103448276,14.727586206896554,0,,
note,67,60,14.827586206896553,15.07241379310345,-1,,
note,74,60,15.172413793103448,15.417241379310346,1,,
note,76,60,15.517241379310345,15.762068965517242,-1,,
note,77,60,15.862068965517242,16.106896551724137,1,,
note,67,60,16.20689655172414,16.451724137931034,-1,,
note,79,60,16.551724137931036,17.141379310344828,0,,
note,77,60,17.24137931034483,17.486206896551725,1,,
note,76,60,17.586206896551726,17.83103448275862,-1,,
note,76,60,17.931034482758623,18.175862068965518,-1,,
note,74,60,18.27586206896552,18.86551724137931,0,,
note,74,60,18.965517241379313,19.21034482758621,-1,,
note,74,60,19.310344827586206,19.555172413793102,-1,,
note,72,60,19.655172413793103,20.244827586206895,0,,
note,67,60,20.344827586206897,20.589655172413792,-1,,
note,72,60,20.689655172413794,20.93448275862069,1,,
note,74,60,21.03448275862069,21.279310344827586,-1,,
note,76,60,21.379310344827587,21.624137931034483,1,,
note,72,60,21.724137931034484,21.96896551724138,-1,,
note,77,60,22.06896551724138,22.658620689655173,0,,
note,76,60,22.758620689655174,23.00344827586207,1,,
note,74,60,23.10344827586207,23.348275862068967,-1,,
note,74,60,23.448275862068968,23.693103448275863,-1,,
note,72,60,23.793103448275865,24.382758620689657,0,,
note,-1,0,24.48275862068966,24.727586206896554,-1,,
note,72,60,24.827586206896555,25.417241379310347,0,,
note,71,60,25.517241379310345,25.76206896551724,1,,
note,72,60,25.862068965517242,26.106896551724137,-1,,
note,72,60,26.20689655172414,26.451724137931034,-1,,
note,74,60,26.551724137931036,27.486206896551725,0,t,
note,77,60,27.586206896551726,28.175862068965518,0,,
