//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.6901408450704225,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.32253521126760565,-1,,
note,72,60,0.4225352112676056,0.5338028169014084,2,,
note,72,60,0.6338028169014085,0.7450704225352113,-2,,
note,72,60,0.8450704225352113,0.956338028169014,2,,
note,71,60,1.056338028169014,1.167605633802817,2,,
note,69,60,1.267605633802817,1.3788732394366199,2,,
note,67,60,1.4788732394366197,1.5901408450704226,-2,,
note,67,60,1.6901408450704225,2.0126760563380284,-1,,
note,69,60,2.112676056338028,3.280281690140845,0,t,
note,-1,0,3.380281690140845,3.7028169014084504,-1,,
note,69,60,3.8028169014084505,4.125352112676056,-1,,
note,72,60,4.225352112676056,4.3366197183098585,2,,
note,74,60,4.436619718309859,4.759154929577464,1,,
note,76,60,4.859154929577465,4.970422535211267,-2,,
note,76,60,5.070422535211268,6.238028169014084,0,t,
note,-1,0,6.338028169014084,6.6605633802816895,-1,,
note,-1,0,6.76056338028169,7.083098591549295,-1,,
note,69,60,7.183098591549296,7.505633802816901,-1,,
note,72,60,7.605633802816901,7.7169014084507035,2,,
note,74,60,7.816901408450704,7.9281690140845065,2,,
note,76,60,8.028169014084506,8.350704225352112,-1,,
note,76,60,8.450704225352112,8.773239436619718,1,,
note,74,60,8.873239436619718,9.195774647887324,-1,,
note,74,60,9.295774647887324,9.61830985915493,1,,
note,72,60,9.71830985915493,9.829577464788732,2,,
note,71,60,9.929577464788732,10.040845070422534,-2,,
note,71,60,10.140845070422536,10.252112676056338,2,,
note,69,60,10.352112676056338,10.46338028169014,-2,,
note,67,60,10.56338028169014,11.30845070422535,0,,
note,-1,0,11.408450704225352,11.730985915492958,-1,,
note,-1,0,11.830985915492958,13.42112676056338,0,,t
note,-1,0,13.52112676056338,13.843661971830986,-1,,
note,72,60,13.943661971830986,14.054929577464788,2,,
note,72,60,14.154929577464788,14.26619718309859,-2,,
note,72,60,14.366197183098592,14.688732394366198,1,,
note,69,60,14.788732394366196,14.899999999999999,2,,
note,67,60,15.0,15.111267605633802,-2,,
note,67,60,15.211267605633802,15.533802816901408,-1,,
note,69,60,15.633802816901408,16.801408450704226,0,t,
note,69,60,16.901408450704224,17.22394366197183,-1,,
note,-1,0,17.323943661971832,17.646478873239438,-1,,
note,72,60,17.746478873239436,18.069014084507042,1,,
note,74,60,18.16901408450704,18.280281690140843,2,,
note,76,60,18.380281690140844,18.491549295774647,-2,,
note,76,60,18.591549295774648,19.759154929577466,0,t,
note,74,60,19.859154929577464,20.18169014084507,-1,,
note,74,60,20.281690140845072,21.026760563380282,0,,
note,-1,0,21.12676056338028,21.449295774647887,-1,,
note,69,60,21.549295774647888,21.871830985915494,-1,,
note,76,60,21.971830985915492,22.2943661971831,1,,
note,76,60,22.3943661971831,22.716901408450706,-1,,
note,76,60,22.816901408450704,23.13943661971831,1,,
note,77,60,23.239436619718308,23.561971830985915,-1,,
note,76,60,23.661971830985916,23.77323943661972,2,,
note,74,60,23.873239436619716,24.407042253521126,-1,t,
note,-1,0,24.507042253521128,26.09718309859155,0,,t
note,81,60,26.197183098591548,26.519718309859154,1,,
note,81,60,26.619718309859156,26.942253521126762,-1,,
note,79,60,27.04225352112676,27.364788732394366,1,,
note,76,60,27.464788732394364,27.78732394366197,-1,,
note,72,60,27.887323943661972,28.20985915492958,1,,
note,69,60,28.309859154929576,28.632394366197182,-1,,
note,76,60,28.732394366197184,28.843661971830986,2,,
note,74,60,28.943661971830984,29.477464788732394,-1,t,
note,74,60,29.577464788732392,30.322535211267603,0,,
note,74,60,30.422535211267604,31.167605633802815,0,,
note,-1,0,31.267605633802816,32.01267605633803,0,,
note,-1,0,32.112676056338024,32.85774647887324,0,,
note,81,60,32.95774647887324,33.280281690140846,1,,
note,81,60,33.38028169014085,33.702816901408454,-1,,
note,79,60,33.80281690140845,34.125352112676055,1,,
note,76,60,34.225352112676056,34.54788732394366,-1,,
note,72,60,34.647887323943664,34.97042253521127,1,,
note,69,60,35.070422535211264,35.39295774647887,-1,,
note,76,60,35.49295774647887,35.60422535211268,2,,
note,74,60,35.70422535211267,36.23802816901408,-1,t,
note,74,60,36.33802816901408,37.083098591549295,0,,
note,74,60,37.183098591549296,37.5056338028169,-1,,
note,-1,0,37.605633802816904,37.92816901408451,-1,,
note,67,60,38.028169014084504,38.35070422535211,1,,
note,69,60,38.45070422535211,38.77323943661972,-1,,
note,72,60,38.87323943661972,38.984507042253526,2,,
note,72,60,39.08450704225352,39.195774647887326,-2,,
note,72,60,39.29577464788732,40.463380281690135,0,t,
note,72,60,40.563380281690144,40.67464788732395,2,,
note,72,60,40.774647887323944,40.88591549295775,2,,
note,72,60,40.985915492957744,41.30845070422535,-1,,
note,76,60,41.40845070422535,41.73098591549296,1,,
note,79,60,41.83098591549296,41.942253521126766,2,,
note,81,60,42.04225352112676,42.153521126760566,-2,,
note,81,60,42.25352112676056,43.421126760563375,0,t,
note,79,60,43.52112676056338,43.63239436619718,2,,
note,76,60,43.732394366197184,43.84366197183099,-2,,
note,76,60,43.943661971830984,44.26619718309859,-1,,
note,-1,0,44.36619718309859,44.6887323943662,-1,,
note,76,60,44.7887323943662,45.111267605633806,1,,
note,76,60,45.2112676056338,45.53380281690141,-1,,
note,74,60,45.63380281690141,45.956338028169014,1,,
note,72,60,46.056338028169016,46.16760563380282,2,,
note,72,60,46.267605633802816,46.80140845070422,-1,t,
note,-1,0,46.901408450704224,47.22394366197183,-1,,
note,76,60,47.32394366197183,47.64647887323944,1,,
note,76,60,47.74647887323943,48.06901408450704,-1,,
note,76,60,48.16901408450704,48.49154929577465,1,,
note,77,60,48.59154929577465,48.914084507042254,-1,,
note,76,60,49.014084507042256,49.12535211267606,2,,
note,74,60,49.225352112676056,49.75915492957746,-1,t,
note,-1,0,49.859154929577464,51.44929577464789,0,,t
note,67,60,51.54929577464789,51.871830985915494,1,,
note,69,60,51.97183098591549,52.294366197183095,-1,,
note,72,60,52.394366197183096,52.5056338028169,2,,
note,72,60,52.605633802816904,52.71690140845071,-2,,
note,72,60,52.816901408450704,53.98450704225352,0,t,
note,76,60,54.08450704225352,54.195774647887326,2,,
note,76,60,54.29577464788732,54.407042253521126,2,,
note,76,60,54.50704225352113,54.829577464788734,-1,,
note,74,60,54.92957746478873,55.252112676056335,1,,
note,76,60,55.352112676056336,55.67464788732394,-1,,
note,76,60,55.774647887323944,55.88591549295775,2,,
note,74,60,55.985915492957744,56.09718309859155,-2,,
note,72,60,56.19718309859155,57.364788732394366,0,t,
note,72,60,57.46478873239437,57.787323943661974,-1,,
note,-1,0,57.88732394366197,58.209859154929575,-1,,
note,76,60,58.309859154929576,58.63239436619718,1,,
note,76,60,58.732394366197184,59.05492957746479,-1,,
note,74,60,59.154929577464785,59.26619718309859,2,,
note,72,60,59.36619718309859,59.4774647887324,-2,,
note,72,60,59.57746478873239,60.322535211267606,0,,
note,74,60,60.42253521126761,60.745070422535214,-1,,
note,76,60,60.84507042253521,61.167605633802815,-1,,
note,76,60,61.267605633802816,62.01267605633803,0,,
note,72,60,62.112676056338024,62.22394366197183,2,,
note,74,60,62.32394366197183,62.43521126760564,-2,,
note,74,60,62.53521126760563,64.12535211267605,0,,t
note,74,60,64.22535211267605,64.97042253521126,0,,
note,-1,0,65.07042253521126,65.81549295774647,0,,
