//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.7647058823529411,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.3411764705882353,-1,,
note,76,60,0.4411764705882353,0.7823529411764706,-1,,
note,74,60,0.8823529411764706,1.223529411764706,1,,
note,72,60,1.3235294117647058,1.664705882352941,-1,,
note,69,60,1.7647058823529411,2.1058823529411765,1,,
note,71,60,2.2058823529411766,2.547058823529412,-1,,
note,72,60,2.6470588235294117,2.988235294117647,1,,
note,77,60,3.0882352941176467,3.429411764705882,-1,,
note,77,60,3.5294117647058822,5.194117647058823,0,,t
note,77,60,5.294117647058823,5.635294117647058,1,,
note,76,60,5.735294117647059,6.076470588235294,-1,,
note,72,60,6.1764705882352935,6.5176470588235285,1,,
note,74,60,6.617647058823529,6.958823529411764,-1,,
note,74,60,7.0588235294117645,7.3999999999999995,-1,,
note,72,60,7.5,8.723529411764705,0,t,
note,72,60,8.823529411764707,9.605882352941178,0,,
note,-1,0,9.705882352941176,10.488235294117647,0,,
