//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.6666666666666667,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.15,0,t,
note,77,60,1.25,1.5666666666666667,-1,,
note,74,60,1.6666666666666667,2.191666666666667,1,t,
note,74,60,2.291666666666667,2.816666666666667,-1,t,
note,-1,0,2.916666666666667,4.066666666666666,0,t,
note,74,60,4.166666666666667,4.275,2,,
note,69,60,4.375,4.9,-1,t,
note,67,60,5.0,6.566666666666666,0,,t
note,-1,0,6.666666666666667,7.816666666666666,0,t,
note,72,60,7.916666666666667,8.025,2,,
note,74,60,8.125,8.233333333333333,-2,,
note,77,60,8.333333333333334,8.65,-1,,
note,-1,0,8.75,9.066666666666666,-1,,
note,77,60,9.166666666666668,9.900000000000002,0,,
note,-1,0,10.0,10.733333333333334,0,,
note,72,60,10.833333333333334,10.941666666666666,2,,
note,74,60,11.041666666666668,11.566666666666668,-1,t,
note,74,60,11.666666666666668,12.816666666666668,0,t,
note,-1,0,12.916666666666668,13.233333333333334,-1,,
note,-1,0,13.333333333333334,14.483333333333334,0,t,
note,77,60,14.583333333333334,14.9,-1,,
note,74,60,15.0,15.316666666666666,-1,,
note,74,60,15.416666666666668,16.566666666666666,0,t,
note,-1,0,16.666666666666668,17.400000000000002,0,,
note,72,60,17.5,17.608333333333334,2,,
note,69,60,17.708333333333336,18.233333333333334,-1,t,
note,67,60,18.333333333333336,19.900000000000002,0,,t
note,-1,0,20.0,21.15,0,t,
note,72,60,21.25,21.358333333333334,2,,
note,74,60,21.458333333333336,21.56666666666667,-2,,
note,77,60,21.666666666666668,22.400000000000002,0,,
note,77,60,22.5,23.233333333333334,0,,
note,-1,0,23.333333333333336,24.06666666666667,0,,
note,77,60,24.166666666666668,24.275000000000002,2,,
note,74,60,24.375,24.9,-1,t,
note,74,60,25.0,26.566666666666666,0,,t
note,74,60,26.666666666666668,26.983333333333334,-1,,
note,-1,0,27.083333333333336,27.81666666666667,0,,
note,77,60,27.916666666666668,28.233333333333334,-1,,
note,74,60,28.333333333333336,28.858333333333334,1,t,
note,74,60,28.958333333333336,29.483333333333334,-1,t,
note,-1,0,29.583333333333336,30.733333333333334,0,t,
note,74,60,30.833333333333336,30.94166666666667,2,,
note,69,60,31.041666666666668,31.566666666666666,-1,t,
note,67,60,31.666666666666668,33.233333333333334,0,,t
note,-1,0,33.333333333333336,34.483333333333334,0,t,
note,72,60,34.583333333333336,34.69166666666667,2,,
note,74,60,34.79166666666667,34.900000000000006,-2,,
note,77,60,35.0,35.31666666666667,-1,,
note,-1,0,35.41666666666667,35.73333333333334,-1,,
note,77,60,35.833333333333336,36.56666666666667,0,,
note,-1,0,36.66666666666667,37.400000000000006,0,,
note,77,60,37.5,37.608333333333334,2,,
note,74,60,37.708333333333336,38.233333333333334,-1,t,
note,74,60,38.333333333333336,39.483333333333334,0,t,
note,-1,0,39.583333333333336,39.900000000000006,-1,,
note,-1,0,40.0,41.15,0,t,
note,77,60,41.25,41.56666666666667,-1,,
note,74,60,41.66666666666667,41.98333333333334,-1,,
note,74,60,42.083333333333336,43.233333333333334,0,t,
note,-1,0,43.333333333333336,44.06666666666667,0,,
note,72,60,44.16666666666667,44.275000000000006,2,,
note,69,60,44.375,44.9,-1,t,
note,67,60,45.0,46.56666666666667,0,,t
note,-1,0,46.66666666666667,47.81666666666667,0,t,
note,72,60,47.91666666666667,48.025000000000006,2,,
note,74,60,48.125,48.233333333333334,-2,,
