//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.608695652173913,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.5521739130434783,-1,,
note,76,60,0.6521739130434783,0.8782608695652174,2,,
note,77,60,0.9782608695652174,1.2043478260869565,-2,,
note,76,60,1.3043478260869565,1.5304347826086957,2,,
note,72,60,1.6304347826086958,2.5086956521739134,-1,t,
note,67,60,2.608695652173913,3.1608695652173915,1,,
note,72,60,3.2608695652173916,3.4869565217391307,2,,
note,79,60,3.5869565217391304,3.8130434782608695,-2,,
note,74,60,3.9130434782608696,5.1173913043478265,0,,
note,-1,0,5.217391304347826,5.769565217391304,-1,,
note,76,60,5.869565217391305,6.421739130434783,-1,,
note,72,60,6.521739130434783,7.073913043478261,1,,
note,71,60,7.173913043478261,7.726086956521739,-1,,
note,74,60,7.826086956521739,8.378260869565217,-1,,
note,72,60,8.478260869565217,10.334782608695651,0,t,
