//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.0,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.4,0,t,
note,69,60,1.5,1.65,2,,
note,69,60,1.75,1.9,-2,,
note,76,60,2.0,2.4,1,,
note,76,60,2.5,2.9,-1,,
note,76,60,3.0,3.15,2,,
note,74,60,3.25,3.4,2,,
note,72,60,3.5,3.65,2,,
note,76,60,3.75,3.9,-2,,
note,76,60,4.0,4.15,2,,
note,79,60,4.25,4.65,1,,
note,76,60,4.75,5.4,-1,t,
note,76,60,5.5,5.65,2,,
note,79,60,5.75,5.9,-2,,
note,81,60,6.0,6.4,1,,
note,81,60,6.5,6.9,-1,,
note,79,60,7.0,7.15,2,,
note,81,60,7.25,7.65,1,,
note,79,60,7.75,7.9,-2,,
note,79,60,8.0,8.4,-1,,
note,76,60,8.5,9.4,0,,
note,76,60,9.5,9.65,2,,
note,79,60,9.75,9.9,-2,,
note,74,60,10.0,10.4,1,,
note,74,60,10.5,10.9,-1,,
note,74,60,11.0,11.15,2,,
note,72,60,11.25,11.4,2,,
note,72,60,11.5,11.65,2,,
note,74,60,11.75,11.9,-2,,
note,76,60,12.0,12.4,1,,
note,79,60,12.5,12.65,2,,
note,76,60,12.75,13.4,-1,t,
note,69,60,13.5,13.65,2,,
note,71,60,13.75,13.9,-2,,
note,72,60,14.0,14.4,1,,
note,74,60,14.5,14.9,-1,,
note,71,60,15.0,15.15,2,,
note,69,60,15.25,15.4,2,,
note,67,60,15.5,15.65,2,,
note,69,60,15.75,15.9,-2,,
note,69,60,16.0,17.4,0,t,
note,69,60,17.5,17.65,2,,
note,69,60,17.75,17.9,-2,,
note,76,60,18.0,18.4,1,,
note,76,60,18.5,18.9,-1,,
note,76,60,19.0,19.15,2,,
note,74,60,19.25,19.4,2,,
note,72,60,19.5,19.65,2,,
note,74,60,19.75,19.9,-2,,
note,76,60,20.0,20.15,2,,
note,79,60,20.25,20.65,1,,
note,76,60,20.75,21.4,-1,t,
note,76,60,21.5,21.65,2,,
note,79,60,21.75,21.9,-2,,
note,81,60,22.0,22.4,1,,
note,81,60,22.5,22.9,-1,,
note,79,60,23.0,23.15,2,,
note,81,60,23.25,23.65,1,,
note,79,60,23.75,23.9,-2,,
note,79,60,24.0,24.4,-1,,
note,76,60,24.5,25.4,0,,
note,76,60,25.5,25.65,2,,
note,79,60,25.75,25.9,-2,,
note,74,60,26.0,26.4,1,,
note,74,60,26.5,26.9,-1,,
note,74,60,27.0,27.15,2,,
note,72,60,27.25,27.4,2,,
note,72,60,27.5,27.65,2,,
note,74,60,27.75,27.9,-2,,
note,76,60,28.0,28.15,2,,
note,79,60,28.25,28.65,1,,
note,76,60,28.75,29.4,-1,t,
note,69,60,29.5,29.65,2,,
note,71,60,29.75,29.9,-2,,
note,72,60,30.0,30.9,0,,
note,71,60,31.0,31.4,1,,
note,67,60,31.5,31.9,-1,,
note,69,60,32.0,33.4,0,t,
note,76,60,33.5,33.65,2,,
note,76,60,33.75,33.9,-2,,
note,81,60,34.0,34.4,1,,
note,81,60,34.5,34.9,-1,,
note,79,60,35.0,35.15,2,,
note,81,60,35.25,35.65,1,,
note,79,60,35.75,35.9,-2,,
note,79,60,36.0,36.4,-1,,
note,76,60,36.5,37.4,0,,
note,76,60,37.5,37.65,2,,
note,76,60,37.75,37.9,-2,,
note,81,60,38.0,38.4,1,,
note,81,60,38.5,38.9,-1,,
note,79,60,39.0,39.15,2,,
note,81,60,39.25,39.65,1,,
note,79,60,39.75,39.9,-2,,
note,79,60,40.0,40.4,1,,
note,76,60,40.5,41.15,-1,t,
note,74,60,41.25,41.4,2,,
note,74,60,41.5,41.65,2,,
note,72,60,41.75,41.9,-2,,
note,74,60,42.0,42.9,0,,
note,74,60,43.0,43.4,1,,
note,72,60,43.5,43.65,2,,
note,74,60,43.75,43.9,-2,,
note,74,60,44.0,44.9,0,,
note,79,60,45.0,45.4,1,,
note,81,60,45.5,45.9,-1,,
note,76,60,46.0,47.9,0,,t
note,76,60,48.0,49.4,0,t,
note,76,60,49.5,49.65,2,,
note,76,60,49.75,49.9,-2,,
note,81,60,50.0,50.4,1,,
note,81,60,50.5,50.9,-1,,
note,79,60,51.0,51.15,2,,
note,81,60,51.25,51.65,1,,
note,79,60,51.75,51.9,-2,,
note,79,60,52.0,52.4,-1,,
note,76,60,52.5,53.4,0,,
note,76,60,53.5,53.65,2,,
note,79,60,53.75,53.9,-2,,
note,74,60,54.0,54.4,1,,
note,74,60,54.5,54.9,-1,,
note,74,60,55.0,55.15,2,,
note,72,60,55.25,55.65,1,,
note,74,60,55.75,55.9,-2,,
note,76,60,56.0,56.15,2,,
note,79,60,56.25,56.4,-2,,
note,76,60,56.5,57.4,0,,
note,69,60,57.5,57.65,2,,
note,71,60,57.75,57.9,-2,,
note,72,60,58.0,58.9,0,,
note,72,60,59.0,59.15,2,,
note,74,60,59.25,59.65,1,,
note,71,60,59.75,59.9,-2,,
note,71,60,60.0,60.9,0,,
note,71,60,61.0,61.15,2,,
note,71,60,61.25,61.65,1,,
note,67,60,61.75,61.9,-2,,
note,71,60,62.0,62.4,-1,,
note,69,60,62.5,63.9,0,t,
