//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,0.96,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.38,0,,
note,74,60,0.48,0.86,0,,
note,79,60,0.96,1.3399999999999999,0,,
note,76,60,1.44,1.5799999999999998,1,,
note,74,60,1.68,1.8199999999999998,-1,,
note,74,60,1.92,2.54,0,t,
note,79,60,2.6399999999999997,2.78,-1,,
note,76,60,2.88,3.02,1,,
note,74,60,3.12,3.2600000000000002,-1,,
note,74,60,3.36,3.7399999999999998,0,,
note,74,60,3.84,4.22,0,,
note,67,60,4.32,4.46,1,,
note,69,60,4.56,4.699999999999999,-1,,
note,71,60,4.8,4.9399999999999995,1,,
note,69,60,5.04,5.18,-1,,
note,74,60,5.279999999999999,5.659999999999999,0,,
note,74,60,5.76,5.8999999999999995,-1,,
note,69,60,6.0,6.38,0,,
note,67,60,6.4799999999999995,6.619999999999999,-1,,
note,67,60,6.72,7.58,0,,t
note,67,60,7.68,8.54,0,,t
note,67,60,8.64,9.5,0,,t
note,67,60,9.6,10.459999999999999,0,,t
note,67,60,10.559999999999999,11.419999999999998,0,,t
note,67,60,11.52,11.9,0,,
note,-1,0,12.0,12.38,0,,
