//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.7647058823529411,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.664705882352941,0,,t
note,77,60,1.7647058823529411,1.8852941176470588,2,,
note,77,60,1.9852941176470589,2.1058823529411765,2,,
note,77,60,2.2058823529411766,2.3264705882352943,2,,
note,76,60,2.426470588235294,2.5470588235294116,-2,,
note,77,60,2.6470588235294117,2.988235294117647,1,,
note,76,60,3.0882352941176467,3.2088235294117644,2,,
note,76,60,3.3088235294117645,3.429411764705882,-2,,
note,76,60,3.5294117647058822,3.8705882352941177,1,,
note,74,60,3.9705882352941178,4.5323529411764705,-1,t,
note,74,60,4.63235294117647,4.752941176470587,2,,
note,74,60,4.852941176470588,4.973529411764705,2,,
note,74,60,5.073529411764706,5.194117647058823,-2,,
note,76,60,5.294117647058823,5.635294117647058,1,,
note,76,60,5.735294117647059,6.076470588235294,-1,,
note,76,60,6.1764705882352935,6.5176470588235285,1,,
note,74,60,6.617647058823529,6.738235294117646,2,,
note,74,60,6.838235294117647,6.958823529411764,-2,,
note,74,60,7.0588235294117645,7.3999999999999995,-1,,
note,72,60,7.5,8.282352941176471,0,,
note,76,60,8.382352941176471,8.50294117647059,2,,
note,72,60,8.602941176470589,8.723529411764707,-2,,
note,74,60,8.823529411764707,8.944117647058825,2,,
note,74,60,9.044117647058822,9.16470588235294,2,,
note,74,60,9.26470588235294,9.605882352941176,-1,,
note,74,60,9.705882352941176,10.047058823529412,1,,
note,69,60,10.147058823529411,10.26764705882353,2,,
note,71,60,10.367647058823529,10.488235294117647,-2,,
note,71,60,10.588235294117647,10.708823529411765,2,,
note,71,60,10.808823529411764,11.370588235294118,-1,t,
note,71,60,11.470588235294118,11.811764705882354,1,,
note,69,60,11.911764705882353,12.032352941176471,2,,
note,71,60,12.132352941176471,12.25294117647059,-2,,
note,72,60,12.352941176470587,12.694117647058823,1,,
note,72,60,12.794117647058822,12.91470588235294,2,,
note,72,60,13.01470588235294,13.135294117647058,-2,,
note,72,60,13.235294117647058,13.576470588235294,1,,
note,74,60,13.676470588235293,13.797058823529412,2,,
note,76,60,13.897058823529411,14.01764705882353,-2,,
note,76,60,14.117647058823529,15.78235294117647,0,,t
note,77,60,15.882352941176471,16.00294117647059,2,,
note,77,60,16.102941176470587,16.223529411764705,2,,
note,77,60,16.323529411764707,16.444117647058825,2,,
note,76,60,16.544117647058822,16.66470588235294,-2,,
note,77,60,16.764705882352942,17.105882352941176,1,,
note,77,60,17.205882352941178,17.326470588235296,2,,
note,79,60,17.426470588235293,17.54705882352941,-2,,
note,79,60,17.647058823529413,17.988235294117647,1,,
note,74,60,18.088235294117645,18.65,-1,t,
note,74,60,18.75,18.870588235294118,2,,
note,74,60,18.970588235294116,19.091176470588234,2,,
note,74,60,19.191176470588236,19.311764705882354,-2,,
note,76,60,19.41176470588235,19.53235294117647,2,,
note,76,60,19.63235294117647,19.973529411764705,1,,
note,79,60,20.073529411764707,20.63529411764706,-1,t,
note,76,60,20.735294117647058,21.076470588235292,-1,,
note,74,60,21.176470588235293,21.517647058823528,-1,,
note,72,60,21.61764705882353,22.4,0,,
note,72,60,22.5,22.620588235294118,2,,
note,72,60,22.720588235294116,22.841176470588234,-2,,
note,74,60,22.941176470588236,23.061764705882354,2,,
note,74,60,23.16176470588235,23.502941176470586,1,,
note,74,60,23.602941176470587,23.723529411764705,-2,,
note,74,60,23.823529411764707,24.16470588235294,1,,
note,72,60,24.264705882352942,24.38529411764706,2,,
note,71,60,24.485294117647058,24.605882352941176,-2,,
note,71,60,24.705882352941174,25.047058823529408,1,,
note,71,60,25.14705882352941,25.267647058823528,2,,
note,71,60,25.36764705882353,25.488235294117647,-2,,
note,71,60,25.588235294117645,25.708823529411763,2,,
note,71,60,25.808823529411764,26.15,1,,
note,71,60,26.25,26.370588235294118,-2,,
note,72,60,26.470588235294116,26.81176470588235,-1,,
note,71,60,26.91176470588235,27.69411764705882,0,,
note,69,60,27.794117647058822,28.135294117647057,-1,,
note,69,60,28.235294117647058,29.9,0,,t
note,69,60,30.0,30.341176470588234,-1,,
note,-1,0,30.441176470588236,31.66470588235294,0,t,
