//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.875,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.8375,0,,
note,77,60,0.9375,1.071875,2,,
note,76,60,1.171875,1.30625,2,,
note,77,60,1.40625,1.540625,2,,
note,76,60,1.640625,1.775,-2,,
note,72,60,1.875,2.24375,1,,
note,69,60,2.34375,2.478125,2,,
note,69,60,2.578125,2.7125,-2,,
note,69,60,2.8125,2.946875,2,,
note,67,60,3.046875,3.18125,2,,
note,69,60,3.28125,3.65,-1,,
note,69,60,3.75,4.5875,0,,
note,77,60,4.6875,4.821875,2,,
note,76,60,4.921875,5.05625,2,,
note,77,60,5.15625,5.290625,2,,
note,76,60,5.390625,5.525,-2,,
note,72,60,5.625,5.99375,1,,
note,69,60,6.09375,6.228125,2,,
note,69,60,6.328125,6.4625,-2,,
note,69,60,6.5625,6.696875,2,,
note,67,60,6.796875,6.93125,2,,
note,69,60,7.03125,7.4,-1,,
note,69,60,7.5,8.3375,0,,
note,-1,0,8.4375,8.80625,-1,,
note,72,60,8.90625,9.040625,2,,
note,72,60,9.140625,9.275,-2,,
note,74,60,9.375,9.74375,1,,
note,72,60,9.84375,9.978125,2,,
note,72,60,10.078125,10.68125,-1,t,
note,72,60,10.78125,11.15,-1,,
note,74,60,11.25,11.61875,1,,
note,72,60,11.71875,12.0875,-1,,
note,65,60,12.1875,12.321875,2,,
note,72,60,12.421875,12.55625,2,,
note,69,60,12.65625,13.025,-1,,
note,67,60,13.125,14.9,0,,t
note,67,60,15.0,15.36875,-1,,
note,-1,0,15.46875,15.8375,-1,,
note,77,60,15.9375,16.071875,2,,
note,76,60,16.171875,16.30625,2,,
note,77,60,16.40625,16.540625,2,,
note,76,60,16.640625,16.775,-2,,
note,72,60,16.875,17.24375,1,,
note,69,60,17.34375,17.478125,2,,
note,69,60,17.578125,17.7125,-2,,
note,69,60,17.8125,17.946875,2,,
note,67,60,18.046875,18.18125,2,,
note,69,60,18.28125,18.65,-1,,
note,69,60,18.75,19.11875,-1,,
note,-1,0,19.21875,19.5875,-1,,
note,77,60,19.6875,19.821875,2,,
note,76,60,19.921875,20.05625,2,,
note,77,60,20.15625,20.290625,2,,
note,76,60,20.390625,20.525,-2,,
note,72,60,20.625,20.99375,1,,
note,69,60,21.09375,21.4625,-1,,
note,69,60,21.5625,21.696875,2,,
note,67,60,21.796875,21.93125,2,,
note,69,60,22.03125,22.4,-1,,
note,69,60,22.5,22.86875,-1,,
note,-1,0,22.96875,23.80625,0,,
note,72,60,23.90625,24.275,-1,,
note,74,60,24.375,24.74375,1,,
note,72,60,24.84375,24.978125,2,,
note,72,60,25.078125,25.68125,-1,t,
note,72,60,25.78125,26.15,-1,,
note,74,60,26.25,26.61875,1,,
note,72,60,26.71875,27.0875,-1,,
note,69,60,27.1875,27.55625,1,,
note,72,60,27.65625,27.790625,2,,
note,67,60,27.890625,28.025,-2,,
note,67,60,28.125,28.49375,-1,,
note,65,60,28.59375,29.9,0,t,
note,65,60,30.0,30.36875,-1,,
note,-1,0,30.46875,30.8375,-1,,
note,77,60,30.9375,31.071875,2,,
note,76,60,31.171875,31.30625,2,,
note,77,60,31.40625,31.540625,2,,
note,76,60,31.640625,31.775,-2,,
note,72,60,31.875,32.24375,1,,
note,69,60,32.34375,32.478125,2,,
note,69,60,32.578125,32.7125,-2,,
note,69,60,32.8125,32.946875,2,,
note,67,60,33.046875,33.18125,2,,
note,69,60,33.28125,33.65,-1,,
note,69,60,33.75,34.5875,0,,
note,77,60,34.6875,34.821875,2,,
note,76,60,34.921875,35.05625,2,,
note,77,60,35.15625,35.290625,2,,
note,76,60,35.390625,35.525,-2,,
note,72,60,35.625,35.99375,1,,
note,69,60,36.09375,36.228125,2,,
note,69,60,36.328125,36.4625,-2,,
note,69,60,36.5625,36.696875,2,,
note,67,60,36.796875,36.93125,2,,
note,69,60,37.03125,37.4,-1,,
note,69,60,37.5,38.3375,0,,
note,-1,0,38.4375,38.80625,-1,,
note,72,60,38.90625,39.040625,2,,
note,72,60,39.140625,39.275,-2,,
note,74,60,39.375,39.74375,1,,
note,72,60,39.84375,39.978125,2,,
note,72,60,40.078125,40.68125,-1,t,
note,72,60,40.78125,41.15,-1,,
note,74,60,41.25,41.61875,1,,
note,72,60,41.71875,42.0875,-1,,
note,-1,0,42.1875,42.55625,-1,,
note,69,60,42.65625,43.025,-1,,
note,72,60,43.125,44.9,0,,t
note,-1,0,45.0,45.36875,-1,,
note,67,60,45.46875,45.8375,-1,,
note,-1,0,45.9375,46.30625,-1,,
note,65,60,46.40625,46.775,-1,,
note,65,60,46.875,48.65,0,,t
note,65,60,48.75,49.11875,-1,,
note,-1,0,49.21875,50.525,0,t,
