//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.3636363636363635,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.24090909090909088,-1,,
note,79,60,0.3409090909090909,0.5818181818181818,-1,,
note,79,60,0.6818181818181818,0.9227272727272726,1,,
note,79,60,1.0227272727272727,1.2636363636363637,-1,,
note,79,60,1.3636363636363635,1.775,1,t,
note,77,60,1.8749999999999998,2.286363636363636,-1,t,
note,76,60,2.3863636363636362,2.627272727272727,-1,,
note,74,60,2.727272727272727,3.1386363636363637,1,t,
note,76,60,3.2386363636363633,3.6499999999999995,-1,t,
note,69,60,3.7499999999999996,3.9909090909090903,-1,,
note,69,60,4.090909090909091,5.3545454545454545,0,,t
note,69,60,5.454545454545454,5.695454545454545,1,,
note,79,60,5.795454545454545,6.036363636363636,-1,,
note,79,60,6.136363636363636,6.377272727272727,1,,
note,79,60,6.477272727272727,6.718181818181818,-1,,
note,79,60,6.8181818181818175,7.229545454545454,1,t,
note,77,60,7.329545454545454,7.74090909090909,-1,t,
note,76,60,7.84090909090909,8.08181818181818,-1,,
note,74,60,8.181818181818182,8.593181818181819,1,t,
note,76,60,8.693181818181818,9.104545454545455,-1,t,
note,69,60,9.204545454545453,9.445454545454544,-1,,
note,69,60,9.545454545454545,10.809090909090909,0,,t
note,69,60,10.909090909090908,11.149999999999999,1,,
note,74,60,11.25,11.49090909090909,-1,,
note,74,60,11.59090909090909,11.83181818181818,1,,
note,76,60,11.931818181818182,12.172727272727272,-1,,
note,79,60,12.272727272727272,12.513636363636362,-1,,
note,81,60,12.613636363636363,13.195454545454545,0,,
note,79,60,13.295454545454545,13.536363636363635,-1,,
note,79,60,13.636363636363635,14.559090909090907,0,t,
note,76,60,14.659090909090908,14.899999999999999,-1,,
note,76,60,14.999999999999998,15.240909090909089,1,,
note,74,60,15.34090909090909,15.58181818181818,-1,,
note,72,60,15.68181818181818,15.92272727272727,1,,
note,74,60,16.02272727272727,16.263636363636362,-1,,
note,74,60,16.363636363636363,16.604545454545455,1,,
note,72,60,16.704545454545453,16.775,2,,
note,69,60,16.875,16.945454545454545,-2,,
note,69,60,17.045454545454543,17.627272727272725,0,,
note,69,60,17.727272727272727,18.99090909090909,0,,t
note,69,60,19.09090909090909,20.354545454545452,0,,t
note,69,60,20.454545454545453,21.718181818181815,0,,t
note,69,60,21.818181818181817,22.05909090909091,-1,,
note,-1,0,22.159090909090907,23.08181818181818,0,t,
