//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.935483870967742,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.3516129032258064,0,t,
note,67,60,1.4516129032258065,1.835483870967742,-1,,
note,74,60,1.935483870967742,2.3193548387096774,1,,
note,74,60,2.4193548387096775,2.803225806451613,-1,,
note,74,60,2.903225806451613,3.2870967741935484,1,,
note,72,60,3.3870967741935485,3.5290322580645164,2,,
note,74,60,3.629032258064516,3.770967741935484,-2,,
note,74,60,3.870967741935484,4.012903225806451,-2,,
note,76,60,4.112903225806452,5.464516129032258,0,t,
note,67,60,5.564516129032258,5.7064516129032254,-2,,
note,71,60,5.806451612903226,6.190322580645161,1,,
note,71,60,6.290322580645162,6.674193548387097,-1,,
note,71,60,6.774193548387097,7.158064516129032,1,,
note,69,60,7.258064516129032,7.3999999999999995,2,,
note,71,60,7.5,7.641935483870967,-2,,
note,71,60,7.741935483870968,7.883870967741935,-2,,
note,72,60,7.983870967741936,9.335483870967742,0,t,
note,67,60,9.435483870967742,9.57741935483871,-2,,
note,79,60,9.67741935483871,10.061290322580646,1,,
note,77,60,10.161290322580646,10.545161290322582,-1,,
note,76,60,10.64516129032258,11.029032258064516,1,,
note,77,60,11.129032258064516,11.270967741935484,2,,
note,79,60,11.370967741935484,11.512903225806452,-2,,
note,79,60,11.612903225806452,12.480645161290322,0,,
note,76,60,12.580645161290324,13.448387096774194,0,,
note,72,60,13.548387096774194,15.383870967741936,0,,t
note,72,60,15.483870967741936,15.625806451612904,2,,
note,76,60,15.725806451612904,16.351612903225806,-1,t,
note,76,60,16.451612903225808,16.835483870967742,1,,
note,76,60,16.935483870967744,17.31935483870968,-1,,
note,76,60,17.41935483870968,17.803225806451614,1,,
note,74,60,17.903225806451612,18.287096774193547,-1,,
note,72,60,18.387096774193548,19.25483870967742,0,,
note,72,60,19.35483870967742,21.190322580645162,0,,t
