//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.8461538461538463,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.7461538461538462,0,,t
note,69,60,1.8461538461538463,1.976923076923077,2,,
note,69,60,2.076923076923077,2.207692307692308,2,,
note,69,60,2.307692307692308,2.4384615384615387,2,,
note,69,60,2.5384615384615388,2.6692307692307695,-2,,
note,76,60,2.769230769230769,2.9,2,,
note,76,60,3.0,3.5923076923076924,-1,t,
note,67,60,3.6923076923076925,3.8230769230769233,2,,
note,69,60,3.9230769230769234,4.0538461538461545,2,,
note,67,60,4.153846153846154,4.284615384615385,2,,
note,69,60,4.384615384615385,4.515384615384616,-2,,
note,67,60,4.615384615384616,4.976923076923077,-1,,
note,-1,0,5.0769230769230775,5.438461538461539,-1,,
note,67,60,5.538461538461538,5.6692307692307695,2,,
note,67,60,5.769230769230769,5.9,2,,
note,67,60,6.0,6.130769230769231,2,,
note,69,60,6.230769230769231,6.361538461538462,-2,,
note,71,60,6.461538461538462,6.592307692307693,2,,
note,74,60,6.6923076923076925,7.2846153846153845,-1,t,
note,67,60,7.384615384615385,7.746153846153847,1,,
note,69,60,7.846153846153847,7.976923076923078,2,,
note,69,60,8.076923076923077,8.207692307692307,-2,,
note,69,60,8.307692307692308,9.130769230769232,0,,
note,72,60,9.230769230769232,9.361538461538462,2,,
note,72,60,9.461538461538462,9.592307692307692,2,,
note,72,60,9.692307692307693,9.823076923076924,2,,
note,71,60,9.923076923076923,10.053846153846154,-2,,
note,69,60,10.153846153846155,10.746153846153847,1,t,
note,69,60,10.846153846153847,10.976923076923077,-2,,
note,74,60,11.076923076923077,11.207692307692307,2,,
note,74,60,11.307692307692308,11.438461538461539,2,,
note,74,60,11.538461538461538,11.669230769230769,2,,
note,72,60,11.76923076923077,11.9,-2,,
note,69,60,12.0,12.823076923076924,0,,
note,74,60,12.923076923076923,13.053846153846154,2,,
