//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,5.0,,,,,,
metronome_per_measure,3,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,3.2333333333333334,0,,t
note,65,60,3.3333333333333335,4.9,0,,
note,65,60,5.0,6.566666666666666,0,,
note,77,60,6.666666666666667,9.066666666666666,0,t,
note,74,60,9.166666666666668,9.900000000000002,-1,,
note,72,60,10.0,10.733333333333334,-1,,
note,72,60,10.833333333333334,13.233333333333334,0,t,
note,-1,0,13.333333333333334,14.9,0,,
