//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.9047619047619047,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.8523809523809524,0,,
note,72,60,0.9523809523809523,1.3285714285714285,1,,
note,74,60,1.4285714285714284,1.5666666666666664,2,,
note,77,60,1.6666666666666665,1.8047619047619046,-2,,
note,81,60,1.9047619047619047,2.280952380952381,1,,
note,81,60,2.380952380952381,2.519047619047619,2,,
note,81,60,2.619047619047619,2.757142857142857,-2,,
note,81,60,2.8571428571428568,3.233333333333333,1,,
note,79,60,3.333333333333333,3.471428571428571,2,,
note,77,60,3.571428571428571,3.7095238095238092,-2,,
note,81,60,3.8095238095238093,4.185714285714285,1,,
note,81,60,4.285714285714286,4.423809523809524,2,,
note,81,60,4.523809523809524,4.661904761904762,-2,,
note,81,60,4.761904761904762,5.138095238095238,1,,
note,79,60,5.238095238095238,5.376190476190477,2,,
note,77,60,5.476190476190476,5.614285714285715,-2,,
note,79,60,5.7142857142857135,6.09047619047619,1,,
note,79,60,6.19047619047619,6.328571428571428,2,,
note,81,60,6.428571428571428,6.566666666666666,-2,,
note,79,60,6.666666666666666,7.042857142857143,1,,
note,77,60,7.142857142857142,7.280952380952381,2,,
note,74,60,7.3809523809523805,7.519047619047619,-2,,
note,74,60,7.619047619047619,7.757142857142857,2,,
note,72,60,7.857142857142857,8.471428571428572,-1,t,
note,-1,0,8.571428571428571,9.423809523809524,0,,
note,77,60,9.523809523809524,9.661904761904761,2,,
note,77,60,9.761904761904761,10.138095238095238,1,,
note,77,60,10.238095238095237,10.376190476190475,-2,,
note,77,60,10.476190476190476,10.852380952380953,1,,
note,77,60,10.952380952380953,11.09047619047619,2,,
note,74,60,11.19047619047619,11.328571428571427,-2,,
note,72,60,11.428571428571427,11.566666666666665,2,,
note,81,60,11.666666666666666,12.042857142857143,1,,
note,81,60,12.142857142857142,12.519047619047619,-1,,
note,79,60,12.619047619047619,12.995238095238095,1,,
note,77,60,13.095238095238095,13.233333333333333,-2,,
note,79,60,13.333333333333332,13.47142857142857,2,,
note,79,60,13.571428571428571,13.709523809523809,2,,
note,79,60,13.809523809523808,13.947619047619046,2,,
note,81,60,14.047619047619047,14.185714285714285,-2,,
note,79,60,14.285714285714285,14.423809523809522,2,,
note,77,60,14.523809523809524,14.9,1,,
note,74,60,15.0,15.138095238095238,-2,,
note,79,60,15.238095238095237,16.09047619047619,0,,
note,79,60,16.19047619047619,16.32857142857143,2,,
note,72,60,16.428571428571427,16.566666666666666,2,,
note,74,60,16.666666666666664,16.804761904761904,2,,
note,77,60,16.904761904761905,17.042857142857144,-2,,
note,81,60,17.142857142857142,17.51904761904762,1,,
note,81,60,17.619047619047617,17.757142857142856,2,,
note,81,60,17.857142857142858,17.995238095238097,-2,,
note,81,60,18.095238095238095,18.47142857142857,1,,
note,79,60,18.57142857142857,18.70952380952381,2,,
note,77,60,18.80952380952381,18.94761904761905,-2,,
note,81,60,19.047619047619047,19.423809523809524,1,,
note,81,60,19.523809523809522,19.66190476190476,2,,
note,81,60,19.76190476190476,19.9,-2,,
note,81,60,20.0,20.376190476190477,1,,
note,79,60,20.476190476190474,20.614285714285714,2,,
note,77,60,20.71428571428571,20.85238095238095,-2,,
note,79,60,20.952380952380953,21.090476190476192,2,,
note,79,60,21.19047619047619,21.32857142857143,2,,
note,79,60,21.428571428571427,21.566666666666666,2,,
note,81,60,21.666666666666664,21.804761904761904,-2,,
note,79,60,21.904761904761905,22.28095238095238,1,,
note,77,60,22.38095238095238,22.51904761904762,2,,
note,74,60,22.619047619047617,22.757142857142856,-2,,
note,74,60,22.857142857142854,22.995238095238093,2,,
note,72,60,23.095238095238095,23.70952380952381,-1,t,
note,-1,0,23.809523809523807,24.661904761904758,0,,
note,77,60,24.76190476190476,24.9,2,,
note,77,60,25.0,25.376190476190477,1,,
note,77,60,25.476190476190474,25.614285714285714,-2,,
note,77,60,25.71428571428571,26.09047619047619,1,,
note,77,60,26.19047619047619,26.32857142857143,2,,
note,74,60,26.428571428571427,26.566666666666666,-2,,
note,72,60,26.666666666666664,26.804761904761904,2,,
note,81,60,26.9047619047619,27.280952380952378,1,,
note,81,60,27.38095238095238,27.51904761904762,-2,,
note,81,60,27.619047619047617,27.757142857142856,2,,
note,79,60,27.857142857142854,28.23333333333333,1,,
note,77,60,28.333333333333332,28.47142857142857,-2,,
note,79,60,28.57142857142857,28.70952380952381,2,,
note,79,60,28.809523809523807,28.947619047619046,2,,
note,79,60,29.047619047619047,29.185714285714287,2,,
note,81,60,29.285714285714285,29.423809523809524,-2,,
note,79,60,29.523809523809522,29.66190476190476,2,,
note,77,60,29.76190476190476,30.138095238095236,1,,
note,77,60,30.238095238095237,30.376190476190477,-2,,
note,77,60,30.476190476190474,31.328571428571426,0,,
note,-1,0,31.428571428571427,32.28095238095238,0,,
note,77,60,32.38095238095238,32.51904761904762,2,,
note,77,60,32.61904761904762,32.99523809523809,1,,
note,77,60,33.095238095238095,33.233333333333334,-2,,
note,77,60,33.33333333333333,33.47142857142857,2,,
note,77,60,33.57142857142857,33.94761904761904,1,,
note,74,60,34.047619047619044,34.18571428571428,-2,,
note,72,60,34.285714285714285,34.423809523809524,2,,
note,81,60,34.52380952380952,34.89999999999999,1,,
note,81,60,35.0,35.13809523809524,-2,,
note,81,60,35.238095238095234,35.37619047619047,2,,
note,79,60,35.476190476190474,35.85238095238095,1,,
note,77,60,35.95238095238095,36.09047619047619,-2,,
note,79,60,36.19047619047619,36.32857142857143,2,,
note,79,60,36.42857142857142,36.56666666666666,2,,
note,79,60,36.666666666666664,36.804761904761904,2,,
note,81,60,36.904761904761905,37.042857142857144,-2,,
note,79,60,37.14285714285714,37.51904761904761,1,,
note,77,60,37.61904761904762,37.99523809523809,-1,,
note,77,60,38.095238095238095,38.47142857142857,1,,
note,77,60,38.57142857142857,38.94761904761904,-1,,
note,-1,0,39.047619047619044,39.9,0,,
