//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.1111111111111112,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.011111111111111,0,,t
note,76,60,1.1111111111111112,1.288888888888889,1,,
note,74,60,1.3888888888888888,1.5666666666666667,-1,,
note,76,60,1.6666666666666667,1.8444444444444446,1,,
note,74,60,1.9444444444444446,2.1222222222222222,-1,,
note,76,60,2.2222222222222223,2.4,1,,
note,79,60,2.5,2.6777777777777776,-1,,
note,79,60,2.7777777777777777,3.2333333333333334,0,,
note,79,60,3.3333333333333335,4.344444444444445,0,,t
note,79,60,4.444444444444445,5.177777777777778,0,t,
note,69,60,5.277777777777778,5.455555555555556,-1,,
note,72,60,5.555555555555555,6.288888888888889,0,t,
note,74,60,6.388888888888889,6.566666666666667,-1,,
note,74,60,6.666666666666667,6.844444444444445,-1,,
note,72,60,6.944444444444445,7.677777777777778,0,t,
note,72,60,7.777777777777779,8.78888888888889,0,,t
note,72,60,8.88888888888889,9.622222222222224,0,t,
note,72,60,9.722222222222223,9.9,-1,,
note,72,60,10.0,10.177777777777777,1,,
note,74,60,10.277777777777779,10.455555555555556,-1,,
note,76,60,10.555555555555555,10.733333333333333,1,,
note,72,60,10.833333333333334,11.011111111111111,-1,,
note,72,60,11.11111111111111,11.844444444444445,0,t,
note,69,60,11.944444444444445,12.122222222222222,-1,,
note,72,60,12.222222222222223,12.4,1,,
note,74,60,12.5,12.677777777777777,-1,,
note,76,60,12.777777777777779,12.955555555555556,1,,
note,72,60,13.055555555555555,13.233333333333333,-1,,
note,72,60,13.333333333333334,13.78888888888889,0,,
note,69,60,13.88888888888889,14.344444444444445,0,,
note,74,60,14.444444444444445,15.177777777777777,0,t,
note,76,60,15.277777777777779,15.455555555555556,-1,,
note,76,60,15.555555555555557,16.56666666666667,0,,t
