//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.3953488372093024,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.5976744186046512,0,,
note,79,60,0.6976744186046512,1.2953488372093025,0,,
note,81,60,1.3953488372093024,2.6906976744186046,0,,t
note,81,60,2.7906976744186047,3.388372093023256,0,,
note,-1,0,3.488372093023256,4.086046511627907,0,,
note,69,60,4.186046511627907,4.783720930232558,0,,
note,76,60,4.883720930232558,5.481395348837209,0,,
note,76,60,5.5813953488372094,6.17906976744186,0,,
note,74,60,6.279069767441861,6.527906976744187,1,,
note,72,60,6.627906976744186,6.876744186046512,-1,,
note,74,60,6.976744186046512,7.225581395348837,1,,
note,74,60,7.325581395348838,7.5744186046511635,-1,,
note,74,60,7.674418604651163,7.923255813953489,1,,
note,76,60,8.023255813953488,8.272093023255813,-1,,
note,74,60,8.372093023255815,8.969767441860466,0,,
note,72,60,9.069767441860465,9.31860465116279,1,,
note,71,60,9.418604651162791,9.667441860465116,-1,,
note,69,60,9.767441860465116,10.365116279069767,0,,
note,72,60,10.465116279069768,11.06279069767442,0,,
note,74,60,11.162790697674419,11.411627906976744,1,,
note,76,60,11.511627906976745,11.76046511627907,-1,,
note,79,60,11.86046511627907,12.109302325581394,1,,
note,74,60,12.209302325581396,12.45813953488372,-1,,
note,76,60,12.558139534883722,13.853488372093024,0,,t
note,76,60,13.953488372093023,14.551162790697674,0,,
note,76,60,14.651162790697676,14.9,1,,
note,79,60,15.0,15.248837209302325,-1,,
note,74,60,15.348837209302326,16.295348837209303,0,t,
note,72,60,16.3953488372093,16.644186046511628,-1,,
note,74,60,16.74418604651163,18.039534883720933,0,,t
note,74,60,18.13953488372093,18.388372093023257,1,,
note,76,60,18.488372093023255,18.73720930232558,-1,,
note,72,60,18.837209302325583,19.08604651162791,1,,
note,71,60,19.186046511627907,19.434883720930234,-1,,
note,69,60,19.53488372093023,20.132558139534883,0,,
note,69,60,20.232558139534884,20.48139534883721,1,,
note,67,60,20.58139534883721,20.830232558139535,-1,,
note,69,60,20.930232558139537,21.527906976744188,0,,
note,72,60,21.627906976744185,22.225581395348836,0,,
note,74,60,22.325581395348838,22.574418604651164,1,,
note,76,60,22.674418604651162,22.92325581395349,-1,,
note,71,60,23.02325581395349,23.272093023255817,1,,
note,67,60,23.372093023255815,23.62093023255814,-1,,
note,69,60,23.72093023255814,25.016279069767442,0,,t
note,69,60,25.116279069767444,26.411627906976747,0,,t
note,69,60,26.511627906976745,27.109302325581396,0,,
note,76,60,27.209302325581397,27.80697674418605,0,,
note,76,60,27.906976744186046,28.504651162790697,0,,
note,74,60,28.6046511627907,28.853488372093025,1,,
note,72,60,28.953488372093023,29.20232558139535,-1,,
note,74,60,29.30232558139535,29.900000000000002,0,,
note,74,60,30.0,30.248837209302327,1,,
note,76,60,30.348837209302328,30.597674418604655,-1,,
note,74,60,30.697674418604652,31.295348837209303,0,,
note,72,60,31.395348837209305,31.64418604651163,1,,
note,71,60,31.74418604651163,31.993023255813956,-1,,
note,69,60,32.093023255813954,32.69069767441861,0,,
note,72,60,32.7906976744186,33.38837209302326,0,,
note,74,60,33.48837209302326,33.73720930232558,1,,
note,76,60,33.83720930232558,34.086046511627906,-1,,
note,79,60,34.18604651162791,34.43488372093023,1,,
note,74,60,34.53488372093023,34.783720930232555,-1,,
note,76,60,34.883720930232556,36.17906976744186,0,,t
note,76,60,36.27906976744186,36.876744186046515,0,,
note,81,60,36.97674418604651,37.22558139534883,1,,
note,79,60,37.32558139534884,37.574418604651164,-1,,
note,74,60,37.674418604651166,38.620930232558145,0,t,
note,72,60,38.72093023255814,38.96976744186046,-1,,
note,74,60,39.06976744186046,40.36511627906977,0,,t
note,74,60,40.46511627906977,40.71395348837209,1,,
note,76,60,40.81395348837209,41.062790697674416,-1,,
note,72,60,41.16279069767442,41.41162790697674,1,,
note,71,60,41.51162790697675,41.76046511627907,-1,,
note,69,60,41.86046511627907,42.45813953488373,0,,
note,69,60,42.55813953488372,42.806976744186045,1,,
note,67,60,42.906976744186046,43.15581395348837,-1,,
note,69,60,43.25581395348837,43.853488372093025,0,,
note,72,60,43.95348837209303,44.55116279069768,0,,
note,74,60,44.651162790697676,44.9,1,,
note,76,60,45.0,45.24883720930232,-1,,
note,71,60,45.348837209302324,45.59767441860465,1,,
note,67,60,45.69767441860465,45.94651162790697,-1,,
note,69,60,46.04651162790698,47.341860465116284,0,,t
note,69,60,47.44186046511628,48.03953488372093,0,,
note,72,60,48.139534883720934,48.38837209302326,1,,
note,74,60,48.48837209302326,48.73720930232558,-1,,
note,76,60,48.83720930232558,49.43488372093024,0,,
note,69,60,49.53488372093023,49.783720930232555,1,,
note,76,60,49.883720930232556,50.13255813953488,-1,,
note,74,60,50.23255813953489,51.52790697674419,0,,t
note,79,60,51.627906976744185,51.87674418604651,1,,
note,81,60,51.97674418604651,52.22558139534883,-1,,
note,83,60,52.32558139534884,52.574418604651164,1,,
note,79,60,52.674418604651166,52.92325581395349,-1,,
note,76,60,53.02325581395349,54.318604651162794,0,,t
note,72,60,54.418604651162795,54.66744186046512,1,,
note,69,60,54.76744186046512,55.01627906976744,-1,,
note,69,60,55.116279069767444,55.36511627906977,1,,
note,72,60,55.46511627906977,55.71395348837209,-1,,
note,74,60,55.81395348837209,56.062790697674416,1,,
note,76,60,56.16279069767442,56.41162790697674,-1,,
note,79,60,56.51162790697675,56.76046511627907,1,,
note,74,60,56.86046511627907,57.109302325581396,-1,,
note,76,60,57.2093023255814,58.5046511627907,0,,t
note,76,60,58.6046511627907,59.20232558139536,0,,
note,76,60,59.30232558139535,59.551162790697674,1,,
note,79,60,59.651162790697676,59.9,-1,,
note,81,60,60.0,60.597674418604655,0,,
note,79,60,60.697674418604656,60.94651162790698,1,,
note,76,60,61.04651162790698,61.2953488372093,-1,,
note,74,60,61.395348837209305,62.69069767441861,0,,t
note,74,60,62.79069767441861,63.03953488372093,1,,
note,76,60,63.139534883720934,63.38837209302326,-1,,
note,71,60,63.48837209302326,63.73720930232558,1,,
note,74,60,63.83720930232558,64.08604651162791,-1,,
note,72,60,64.18604651162791,65.48139534883721,0,,t
note,69,60,65.5813953488372,66.17906976744186,0,,
note,72,60,66.27906976744187,66.52790697674419,1,,
note,76,60,66.62790697674419,66.87674418604651,-1,,
note,74,60,66.97674418604652,67.22558139534884,1,,
note,72,60,67.32558139534883,67.57441860465116,-1,,
note,71,60,67.67441860465117,67.92325581395349,1,,
note,67,60,68.02325581395348,68.2720930232558,-1,,
note,69,60,68.37209302325581,69.66744186046512,0,,t
note,69,60,69.76744186046511,70.36511627906977,0,,
note,72,60,70.46511627906978,70.7139534883721,1,,
note,74,60,70.81395348837209,71.06279069767442,-1,,
note,76,60,71.16279069767442,71.76046511627908,0,,
note,69,60,71.86046511627907,72.1093023255814,1,,
note,76,60,72.20930232558139,72.45813953488371,-1,,
note,74,60,72.55813953488372,73.15581395348838,0,,
note,74,60,73.25581395348837,73.67906976744186,1,t,
note,74,60,73.77906976744187,73.85348837209303,-2,,
note,79,60,73.95348837209302,74.20232558139534,1,,
note,81,60,74.30232558139535,74.55116279069767,-1,,
note,83,60,74.65116279069768,74.9,1,,
note,79,60,75.0,75.24883720930232,-1,,
note,76,60,75.34883720930233,76.64418604651163,0,,t
note,72,60,76.74418604651163,76.99302325581395,1,,
note,69,60,77.09302325581396,77.34186046511628,-1,,
note,69,60,77.44186046511628,77.6906976744186,1,,
note,72,60,77.79069767441861,78.03953488372093,-1,,
note,74,60,78.13953488372093,78.38837209302325,1,,
note,76,60,78.48837209302326,78.73720930232558,-1,,
note,79,60,78.83720930232559,79.08604651162791,1,,
note,74,60,79.18604651162791,79.43488372093023,-1,,
note,76,60,79.53488372093024,80.83023255813954,0,,t
note,76,60,80.93023255813954,81.52790697674419,0,,
note,76,60,81.62790697674419,81.87674418604651,1,,
note,79,60,81.97674418604652,82.22558139534884,-1,,
note,81,60,82.32558139534883,82.92325581395349,0,,
note,79,60,83.0232558139535,83.27209302325582,1,,
note,76,60,83.37209302325581,83.62093023255814,-1,,
note,74,60,83.72093023255815,84.3186046511628,0,,
note,74,60,84.4186046511628,84.84186046511628,1,t,
note,74,60,84.94186046511628,85.01627906976744,-2,,
note,74,60,85.11627906976744,85.36511627906977,1,,
