//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.7647058823529411,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.2235294117647058,0,t,
note,76,60,1.3235294117647058,1.664705882352941,-1,,
note,77,60,1.7647058823529411,2.1058823529411765,1,,
note,76,60,2.2058823529411766,2.547058823529412,-1,,
note,74,60,2.6470588235294117,2.988235294117647,1,,
note,72,60,3.0882352941176467,3.2088235294117644,2,,
note,69,60,3.3088235294117645,3.429411764705882,-2,,
note,69,60,3.5294117647058822,5.194117647058823,0,,t
note,69,60,5.294117647058823,5.635294117647058,-1,,
note,-1,0,5.735294117647059,6.517647058823529,0,,
note,72,60,6.617647058823529,6.958823529411764,-1,,
note,72,60,7.0588235294117645,7.3999999999999995,1,,
note,72,60,7.5,7.841176470588235,-1,,
note,72,60,7.9411764705882355,8.723529411764707,0,,
note,72,60,8.823529411764707,10.488235294117647,0,,t
note,72,60,10.588235294117647,12.252941176470587,0,,t
note,72,60,12.352941176470587,13.576470588235292,0,t,
note,-1,0,13.676470588235293,14.01764705882353,-1,,
