//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.0344827586206897,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.15862068965517243,-1,,
note,77,60,0.25862068965517243,0.4172413793103449,-1,,
note,77,60,0.5172413793103449,0.8051724137931036,1,t,
note,76,60,0.9051724137931035,0.9344827586206897,-2,,
note,76,60,1.0344827586206897,1.9689655172413794,0,,t
note,76,60,2.0689655172413794,3.0034482758620693,0,,t
note,76,60,3.1034482758620694,4.037931034482759,0,,t
note,76,60,4.137931034482759,4.425862068965517,1,t,
note,77,60,4.525862068965518,4.555172413793104,-2,,
note,77,60,4.655172413793104,5.072413793103449,0,,
note,77,60,5.172413793103448,6.106896551724138,0,,t
note,77,60,6.206896551724139,7.141379310344829,0,,t
note,77,60,7.241379310344828,7.9172413793103456,0,t,
note,-1,0,8.017241379310345,8.175862068965518,-1,,
