//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.643835616438356,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.543835616438356,0,,t
note,74,60,1.643835616438356,1.9547945205479451,1,,
note,76,60,2.054794520547945,2.365753424657534,-1,,
note,79,60,2.4657534246575343,2.7767123287671236,1,,
note,74,60,2.8767123287671232,3.1876712328767125,-1,,
note,76,60,3.287671232876712,4.00958904109589,0,,
note,-1,0,4.10958904109589,4.831506849315068,0,,
note,81,60,4.931506849315069,5.242465753424658,1,,
note,76,60,5.342465753424658,5.653424657534247,-1,,
note,81,60,5.7534246575342465,6.064383561643836,1,,
note,76,60,6.164383561643835,6.475342465753425,-1,,
note,74,60,6.575342465753424,6.8863013698630136,-1,,
note,-1,0,6.986301369863013,8.11917808219178,0,t,
note,79,60,8.21917808219178,8.530136986301368,1,,
note,83,60,8.63013698630137,8.941095890410958,-1,,
note,83,60,9.041095890410958,9.352054794520546,1,,
note,79,60,9.452054794520548,9.763013698630136,-1,,
note,81,60,9.863013698630137,10.173972602739726,-1,,
note,-1,0,10.273972602739725,10.584931506849314,-1,,
note,76,60,10.684931506849315,10.995890410958904,-1,,
note,-1,0,11.095890410958903,11.406849315068492,-1,,
note,81,60,11.506849315068493,11.817808219178081,1,,
note,79,60,11.917808219178081,12.22876712328767,-1,,
note,76,60,12.32876712328767,12.63972602739726,1,,
note,74,60,12.739726027397259,13.050684931506847,-1,,
note,76,60,13.150684931506849,13.461643835616437,1,,
note,79,60,13.561643835616438,13.872602739726027,-1,,
note,74,60,13.972602739726026,14.283561643835615,1,,
note,72,60,14.383561643835616,14.694520547945205,-1,,
note,69,60,14.794520547945204,15.105479452054793,-1,,
note,-1,0,15.205479452054794,16.338356164383562,0,t,
note,-1,0,16.43835616438356,17.982191780821914,0,,t
note,81,60,18.082191780821915,18.393150684931506,1,,
note,79,60,18.493150684931507,18.804109589041097,-1,,
note,76,60,18.904109589041095,19.420547945205477,1,t,
note,74,60,19.52054794520548,19.626027397260273,-2,,
note,74,60,19.726027397260275,19.83150684931507,2,,
note,76,60,19.931506849315067,20.44794520547945,-1,t,
note,79,60,20.54794520547945,20.85890410958904,-1,,
note,-1,0,20.95890410958904,21.26986301369863,-1,,
note,-1,0,21.36986301369863,22.913698630136984,0,,t
note,-1,0,23.013698630136986,23.735616438356164,0,,
note,74,60,23.835616438356162,24.55753424657534,0,,
note,72,60,24.65753424657534,25.790410958904108,0,t,
note,76,60,25.89041095890411,26.2013698630137,-1,,
note,76,60,26.301369863013697,27.023287671232875,0,,
note,-1,0,27.123287671232877,27.845205479452055,0,,
