//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.8461538461538463,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.7461538461538462,0,,t
note,81,60,1.8461538461538463,2.6692307692307695,0,,
note,77,60,2.769230769230769,3.5923076923076924,0,,
note,69,60,3.6923076923076925,4.053846153846154,1,,
note,67,60,4.153846153846154,4.284615384615385,2,,
note,69,60,4.384615384615385,4.746153846153847,-1,,
note,77,60,4.846153846153847,5.438461538461539,-1,t,
note,77,60,5.538461538461538,5.6692307692307695,2,,
note,76,60,5.769230769230769,5.9,2,,
note,77,60,6.0,6.130769230769231,2,,
note,76,60,6.230769230769231,6.361538461538462,-2,,
note,77,60,6.461538461538462,7.053846153846154,1,t,
note,79,60,7.153846153846154,7.284615384615385,-2,,
note,79,60,7.384615384615385,8.207692307692309,0,,
note,81,60,8.307692307692308,9.130769230769232,0,,
