//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.4457831325301205,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.3457831325301204,0,,t
note,69,60,1.4457831325301205,1.7072289156626506,1,,
note,69,60,1.8072289156626506,1.8879518072289156,2,,
note,69,60,1.9879518072289157,2.068674698795181,-2,,
note,69,60,2.1686746987951806,2.4301204819277107,1,,
note,74,60,2.5301204819277108,2.791566265060241,-1,,
note,72,60,2.891566265060241,3.153012048192771,1,,
note,72,60,3.253012048192771,3.514457831325301,-1,,
note,69,60,3.6144578313253013,3.8759036144578314,1,,
note,67,60,3.9759036144578315,4.2373493975903616,-1,,
note,69,60,4.337349397590361,4.598795180722892,-1,,
note,-1,0,4.698795180722891,5.683132530120481,0,t,
note,-1,0,5.783132530120482,7.128915662650602,0,,t
note,72,60,7.228915662650603,7.490361445783133,1,,
note,67,60,7.590361445783133,7.851807228915662,-1,,
note,67,60,7.951807228915663,8.213253012048193,1,,
note,74,60,8.313253012048193,8.574698795180723,-1,,
note,72,60,8.674698795180722,8.936144578313252,1,,
note,72,60,9.036144578313253,9.297590361445783,-1,,
note,74,60,9.397590361445783,10.020481927710843,0,,
note,72,60,10.120481927710843,10.381927710843373,-1,,
note,69,60,10.481927710843374,11.104819277108435,0,,
note,-1,0,11.204819277108435,11.466265060240964,-1,,
note,-1,0,11.566265060240964,12.912048192771085,0,,t
note,74,60,13.012048192771084,13.273493975903614,1,,
note,74,60,13.373493975903614,13.634939759036143,-1,,
note,74,60,13.734939759036145,13.996385542168674,1,,
note,77,60,14.096385542168674,14.357831325301204,-1,,
note,76,60,14.457831325301205,14.719277108433735,-1,,
note,-1,0,14.819277108433734,15.080722891566264,-1,,
note,74,60,15.180722891566266,15.442168674698795,1,,
note,72,60,15.542168674698795,15.803614457831324,-1,,
note,69,60,15.903614457831326,16.165060240963857,1,,
note,69,60,16.265060240963855,16.526506024096385,-1,,
note,69,60,16.626506024096386,16.887951807228916,1,,
note,76,60,16.987951807228917,17.249397590361447,-1,,
note,74,60,17.349397590361445,17.972289156626506,0,,
note,-1,0,18.072289156626507,18.695180722891568,0,,
note,74,60,18.795180722891565,19.056626506024095,1,,
note,77,60,19.156626506024097,19.418072289156626,-1,,
note,79,60,19.518072289156628,20.14096385542169,0,,
note,77,60,20.240963855421686,20.502409638554216,1,,
note,76,60,20.602409638554217,20.863855421686747,-1,,
note,-1,0,20.96385542168675,21.58674698795181,0,,
note,76,60,21.686746987951807,21.948192771084337,1,,
note,76,60,22.048192771084338,22.309638554216868,-1,,
note,74,60,22.40963855421687,22.6710843373494,1,,
note,72,60,22.771084337349397,23.032530120481926,-1,,
note,74,60,23.132530120481928,24.478313253012047,0,,t
note,74,60,24.57831325301205,24.839759036144578,-1,,
note,-1,0,24.93975903614458,25.92409638554217,0,t,
note,-1,0,26.02409638554217,27.36987951807229,0,,t
note,74,60,27.46987951807229,27.73132530120482,1,,
note,74,60,27.83132530120482,28.09277108433735,-1,,
note,74,60,28.19277108433735,28.454216867469878,1,,
note,81,60,28.55421686746988,28.81566265060241,-1,,
note,79,60,28.91566265060241,29.53855421686747,0,,
note,76,60,29.63855421686747,29.9,1,,
note,74,60,30.0,30.26144578313253,-1,,
note,72,60,30.36144578313253,30.62289156626506,1,,
note,69,60,30.72289156626506,30.984337349397588,-1,,
note,69,60,31.08433734939759,31.34578313253012,1,,
note,76,60,31.44578313253012,31.70722891566265,-1,,
note,74,60,31.80722891566265,32.43012048192771,0,,
note,69,60,32.53012048192771,32.9722891566265,1,t,
note,72,60,33.0722891566265,33.15301204819277,-2,,
note,74,60,33.25301204819277,33.5144578313253,1,,
note,74,60,33.6144578313253,33.87590361445783,-1,,
note,76,60,33.975903614457835,34.237349397590364,1,,
note,77,60,34.33734939759036,34.59879518072289,-1,,
note,76,60,34.69879518072289,34.96024096385542,1,,
note,72,60,35.06024096385542,35.32168674698795,-1,,
note,77,60,35.42168674698795,35.68313253012048,1,,
note,79,60,35.78313253012048,36.04457831325301,-1,,
note,81,60,36.144578313253014,36.767469879518075,0,,
note,-1,0,36.86746987951807,37.49036144578313,0,,
note,-1,0,37.59036144578313,38.57469879518072,0,t,
