//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.0344827586206897,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,72,60,0.0,0.15862068965517243,1,,
note,69,60,0.25862068965517243,0.4172413793103449,-1,,
note,69,60,0.5172413793103449,0.6758620689655173,1,,
note,67,60,0.7758620689655173,0.9344827586206897,-1,,
note,69,60,1.0344827586206897,1.1931034482758622,1,,
note,67,60,1.293103448275862,1.4517241379310346,-1,,
note,69,60,1.5517241379310347,1.7103448275862072,1,,
note,72,60,1.810344827586207,1.9689655172413796,-1,,
note,72,60,2.0689655172413794,2.227586206896552,1,,
note,69,60,2.327586206896552,2.4862068965517246,-1,,
note,69,60,2.586206896551724,2.7448275862068967,1,,
note,67,60,2.844827586206897,3.0034482758620693,-1,,
note,69,60,3.1034482758620694,3.262068965517242,1,,
note,67,60,3.3620689655172415,3.520689655172414,-1,,
note,69,60,3.620689655172414,3.7793103448275867,1,,
note,72,60,3.8793103448275863,4.037931034482758,-1,,
note,77,60,4.137931034482759,4.296551724137931,1,,
note,74,60,4.3965517241379315,4.555172413793104,-1,,
note,74,60,4.655172413793104,4.813793103448276,1,,
note,72,60,4.913793103448276,5.072413793103448,-1,,
note,74,60,5.172413793103448,5.3310344827586205,1,,
note,72,60,5.431034482758621,5.589655172413793,-1,,
note,72,60,5.689655172413794,6.106896551724138,0,,
note,65,60,6.206896551724139,6.494827586206897,1,t,
note,69,60,6.594827586206897,6.624137931034483,-2,,
note,69,60,6.724137931034483,7.141379310344828,0,,
note,69,60,7.241379310344828,7.4,1,,
note,65,60,7.500000000000001,7.658620689655173,-1,,
note,77,60,7.758620689655173,7.917241379310345,1,,
note,74,60,8.017241379310345,8.175862068965518,-1,,
note,74,60,8.275862068965518,8.693103448275863,0,,
note,74,60,8.793103448275863,8.951724137931036,1,,
note,74,60,9.051724137931036,9.210344827586209,-1,,
note,74,60,9.310344827586208,9.468965517241381,-1,,
note,74,60,9.56896551724138,9.986206896551726,0,,
note,72,60,10.086206896551724,10.244827586206897,-1,,
note,74,60,10.344827586206897,10.50344827586207,1,,
note,72,60,10.60344827586207,10.762068965517242,-1,,
note,69,60,10.862068965517242,11.020689655172415,1,,
note,72,60,11.120689655172415,11.279310344827588,-1,,
note,72,60,11.379310344827587,11.53793103448276,1,,
note,65,60,11.63793103448276,11.796551724137933,-1,,
note,77,60,11.896551724137932,12.055172413793105,1,,
note,74,60,12.155172413793105,12.313793103448278,-1,,
note,74,60,12.413793103448278,12.831034482758623,0,,
note,74,60,12.931034482758621,13.089655172413794,1,,
note,74,60,13.189655172413794,13.348275862068967,-1,,
note,74,60,13.448275862068966,13.60689655172414,1,,
note,72,60,13.706896551724139,13.865517241379312,-1,,
note,69,60,13.965517241379311,14.124137931034484,1,,
note,72,60,14.224137931034484,14.382758620689657,-1,,
note,72,60,14.482758620689657,15.417241379310346,0,,t
note,72,60,15.517241379310345,15.675862068965518,1,,
note,65,60,15.775862068965518,15.93448275862069,-1,,
note,77,60,16.03448275862069,16.193103448275863,1,,
note,74,60,16.293103448275865,16.451724137931038,-1,,
note,74,60,16.551724137931036,16.96896551724138,0,,
note,74,60,17.06896551724138,17.227586206896554,1,,
note,72,60,17.32758620689655,17.486206896551725,-1,,
note,74,60,17.586206896551726,17.7448275862069,-1,,
note,72,60,17.844827586206897,18.26206896551724,0,,
note,74,60,18.362068965517242,18.520689655172415,-1,,
note,76,60,18.620689655172416,19.03793103448276,0,,
note,74,60,19.13793103448276,19.296551724137935,1,,
note,76,60,19.396551724137932,19.555172413793105,-1,,
note,76,60,19.655172413793103,20.33103448275862,0,t,
note,76,60,20.431034482758623,20.589655172413796,-1,,
note,77,60,20.689655172413794,20.848275862068967,1,,
note,76,60,20.948275862068968,21.10689655172414,-1,,
note,74,60,21.20689655172414,21.36551724137931,1,,
note,72,60,21.465517241379313,21.624137931034486,-1,,
note,72,60,21.724137931034484,22.012068965517244,1,t,
note,77,60,22.112068965517242,22.400000000000002,-1,t,
note,79,60,22.5,22.658620689655173,-1,,
note,79,60,22.758620689655174,23.693103448275863,0,,t
note,79,60,23.793103448275865,24.727586206896554,0,,t
note,79,60,24.827586206896555,25.762068965517244,0,,t
note,79,60,25.862068965517242,26.79655172413793,0,,t
note,79,60,26.896551724137932,27.83103448275862,0,,t
note,79,60,27.931034482758623,28.86551724137931,0,,t
