//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.8181818181818181,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,1.2636363636363634,0,t,
note,76,60,1.3636363636363635,1.718181818181818,-1,,
note,76,60,1.8181818181818181,1.9454545454545453,2,,
note,77,60,2.0454545454545454,2.4,1,,
note,79,60,2.5,2.6272727272727274,-2,,
note,79,60,2.727272727272727,3.0818181818181816,1,,
note,79,60,3.1818181818181817,3.536363636363636,-1,,
note,77,60,3.6363636363636362,4.445454545454545,0,,
note,77,60,4.545454545454545,4.672727272727272,2,,
note,76,60,4.7727272727272725,5.127272727272727,1,,
note,74,60,5.2272727272727275,5.3545454545454545,-2,,
note,74,60,5.454545454545454,5.581818181818181,2,,
note,72,60,5.681818181818182,6.263636363636364,-1,t,
note,72,60,6.363636363636363,7.172727272727272,0,,
note,72,60,7.2727272727272725,7.3999999999999995,2,,
note,71,60,7.5,8.081818181818182,-1,t,
note,74,60,8.181818181818182,8.309090909090909,2,,
note,72,60,8.409090909090908,8.99090909090909,-1,t,
note,-1,0,9.09090909090909,10.809090909090909,0,,t
note,-1,0,10.909090909090908,12.627272727272727,0,,t
note,76,60,12.727272727272727,13.081818181818182,1,,
note,77,60,13.181818181818182,13.309090909090909,2,,
note,76,60,13.409090909090908,13.99090909090909,-1,t,
note,77,60,14.09090909090909,14.445454545454545,-1,,
note,76,60,14.545454545454545,14.899999999999999,1,,
note,77,60,15.0,15.354545454545455,-1,,
note,76,60,15.454545454545453,15.809090909090909,1,,
note,74,60,15.909090909090908,16.263636363636362,-1,,
note,72,60,16.363636363636363,18.081818181818182,0,,t
note,72,60,18.18181818181818,18.99090909090909,0,,
note,72,60,19.09090909090909,19.21818181818182,2,,
note,71,60,19.318181818181817,19.445454545454545,2,,
note,72,60,19.545454545454543,19.9,-1,,
note,72,60,20.0,21.263636363636362,0,t,
note,-1,0,21.363636363636363,21.71818181818182,-1,,
