//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.0,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,76,60,0.0,0.9,0,,
note,76,60,1.0,1.15,2,,
note,74,60,1.25,1.65,1,,
note,72,60,1.75,1.9,-2,,
note,72,60,2.0,3.4,0,t,
note,-1,0,3.5,3.9,-1,,
note,-1,0,4.0,4.9,0,,
note,74,60,5.0,5.65,1,t,
note,72,60,5.75,5.9,-2,,
note,72,60,6.0,6.15,2,,
note,71,60,6.25,6.9,-1,t,
note,71,60,7.0,7.4,1,,
note,69,60,7.5,7.9,-1,,
note,69,60,8.0,9.9,0,,t
note,69,60,10.0,11.9,0,,t
note,69,60,12.0,12.4,-1,,
note,-1,0,12.5,13.9,0,t,
