//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.25,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,-1,0,0.0,0.525,0,,
note,67,60,0.625,0.8375,1,,
note,67,60,0.9375,1.15,-1,,
note,76,60,1.25,1.775,0,,
note,76,60,1.875,2.4,0,,
note,76,60,2.5,3.025,0,,
note,72,60,3.125,3.3375,1,,
note,74,60,3.4375,3.65,-1,,
note,79,60,3.75,4.275,0,,
note,79,60,4.375,4.9,0,,
note,79,60,5.0,5.525,0,,
note,79,60,5.625,5.8375,1,,
note,71,60,5.9375,6.15,-1,,
note,71,60,6.25,6.775,0,,
note,72,60,6.875,7.4,0,,
note,72,60,7.5,8.025,0,,
note,72,60,8.125,8.49375,1,t,
note,72,60,8.59375,8.65,-2,,
note,71,60,8.75,9.275,0,,
note,76,60,9.375,9.9,0,,
note,76,60,10.0,10.525,0,,
note,67,60,10.625,11.15,0,,
note,69,60,11.25,12.4,0,,t
note,71,60,12.5,13.65,0,,t
note,79,60,13.75,14.275,0,,
note,76,60,14.375,14.9,0,,
note,72,60,15.0,15.8375,0,t,
note,72,60,15.9375,16.15,-1,,
note,69,60,16.25,17.4,0,,t
note,69,60,17.5,18.025,0,,
note,72,60,18.125,18.65,0,,
note,74,60,18.75,19.9,0,,t
note,74,60,20.0,20.525,0,,
note,67,60,20.625,20.8375,1,,
note,67,60,20.9375,21.15,-1,,
note,76,60,21.25,21.775,0,,
note,76,60,21.875,22.4,0,,
note,76,60,22.5,23.025,0,,
note,72,60,23.125,23.3375,1,,
note,74,60,23.4375,23.65,-1,,
note,79,60,23.75,24.275,0,,
note,79,60,24.375,24.9,0,,
note,79,60,25.0,25.525,0,,
note,79,60,25.625,25.8375,1,,
note,71,60,25.9375,26.15,-1,,
note,71,60,26.25,26.775,0,,
note,72,60,26.875,27.4,0,,
note,72,60,27.5,28.025,0,,
note,72,60,28.125,28.49375,1,t,
note,72,60,28.59375,28.65,-2,,
note,71,60,28.75,29.275,0,,
note,76,60,29.375,29.9,0,,
note,76,60,30.0,30.525,0,,
note,67,60,30.625,31.15,0,,
note,69,60,31.25,32.4,0,,t
note,71,60,32.5,33.65,0,,t
note,79,60,33.75,34.275,0,,
note,76,60,34.375,34.9,0,,
note,72,60,35.0,35.8375,0,t,
note,72,60,35.9375,36.15,-1,,
note,69,60,36.25,37.4,0,,t
note,69,60,37.5,38.025,0,,
note,71,60,38.125,38.65,0,,
note,72,60,38.75,39.9,0,,t
note,72,60,40.0,40.525,0,,
note,72,60,40.625,40.8375,1,,
note,74,60,40.9375,41.15,-1,,
note,76,60,41.25,41.775,0,,
note,79,60,41.875,42.4,0,,
note,74,60,42.5,43.025,0,,
note,76,60,43.125,43.65,0,,
note,72,60,43.75,43.9625,-1,,
note,69,60,44.0625,44.5875,0,,
note,72,60,44.6875,44.9,-1,,
note,72,60,45.0,45.525,0,,
note,74,60,45.625,45.8375,1,,
note,76,60,45.9375,46.15,-1,,
note,77,60,46.25,46.775,0,,
note,81,60,46.875,47.4,0,,
note,76,60,47.5,48.025,0,,
note,77,60,48.125,48.65,0,,
note,76,60,48.75,48.9625,-1,,
note,74,60,49.0625,49.5875,0,,
note,74,60,49.6875,49.9,-1,,
note,74,60,50.0,50.525,0,,
note,72,60,50.625,50.8375,1,,
note,74,60,50.9375,51.15,-1,,
note,76,60,51.25,51.775,0,,
note,79,60,51.875,52.4,0,,
note,74,60,52.5,53.025,0,,
note,76,60,53.125,53.65,0,,
note,74,60,53.75,53.9625,-1,,
note,69,60,54.0625,54.5875,0,,
note,72,60,54.6875,54.9,-1,,
note,72,60,55.0,55.525,0,,
note,74,60,55.625,55.8375,1,,
note,76,60,55.9375,56.15,-1,,
note,77,60,56.25,56.775,0,,
note,76,60,56.875,57.4,0,,
note,72,60,57.5,58.025,0,,
note,74,60,58.125,58.65,0,,
note,72,60,58.75,59.9,0,,t
note,72,60,60.0,61.15,0,,t
