//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,2.0,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,69,60,0.0,0.4,1,,
note,71,60,0.5,0.9,-1,,
note,72,60,1.0,1.4,1,,
note,71,60,1.5,1.65,2,,
note,69,60,1.75,1.9,-2,,
note,69,60,2.0,3.4,0,t,
note,-1,0,3.5,3.9,-1,,
note,69,60,4.0,4.4,1,,
note,71,60,4.5,4.9,-1,,
note,72,60,5.0,5.4,1,,
note,71,60,5.5,5.65,2,,
note,69,60,5.75,5.9,-2,,
note,69,60,6.0,7.4,0,t,
note,-1,0,7.5,7.9,-1,,
note,67,60,8.0,8.4,1,,
note,69,60,8.5,8.65,2,,
note,71,60,8.75,9.4,-1,t,
note,69,60,9.5,9.9,-1,,
note,71,60,10.0,10.4,1,,
note,69,60,10.5,10.65,2,,
note,67,60,10.75,11.4,-1,t,
note,77,60,11.5,11.9,-1,,
note,76,60,12.0,12.4,1,,
note,76,60,12.5,12.9,-1,,
note,76,60,13.0,13.4,1,,
note,74,60,13.5,13.9,-1,,
note,76,60,14.0,15.9,0,,t
note,74,60,16.0,16.4,1,,
note,76,60,16.5,16.9,-1,,
note,77,60,17.0,17.4,1,,
note,76,60,17.5,17.9,-1,,
note,77,60,18.0,18.4,1,,
note,76,60,18.5,18.65,2,,
note,74,60,18.75,19.4,-1,t,
note,72,60,19.5,19.65,2,,
note,74,60,19.75,19.9,-2,,
note,76,60,20.0,20.4,1,,
note,79,60,20.5,20.65,2,,
note,76,60,20.75,21.4,-1,t,
note,74,60,21.5,21.9,-1,,
note,74,60,22.0,22.4,1,,
note,76,60,22.5,22.65,2,,
note,72,60,22.75,22.9,-2,,
note,72,60,23.0,23.9,0,,
note,74,60,24.0,25.4,0,t,
note,72,60,25.5,25.65,2,,
note,74,60,25.75,25.9,-2,,
note,74,60,26.0,27.4,0,t,
note,69,60,27.5,27.9,-1,,
note,71,60,28.0,29.9,0,,t
note,71,60,30.0,30.9,0,,
note,72,60,31.0,31.4,1,,
note,71,60,31.5,31.9,-1,,
note,69,60,32.0,32.9,0,,
note,76,60,33.0,33.9,0,,
note,74,60,34.0,34.4,1,,
note,76,60,34.5,34.65,2,,
note,79,60,34.75,35.4,-1,t,
note,76,60,35.5,35.9,-1,,
note,74,60,36.0,36.9,0,,
note,76,60,37.0,37.9,0,,
note,74,60,38.0,38.4,1,,
note,76,60,38.5,38.65,2,,
note,79,60,38.75,39.4,-1,t,
note,81,60,39.5,39.9,-1,,
note,74,60,40.0,40.9,0,,
note,74,60,41.0,41.9,0,,
note,74,60,42.0,42.4,1,,
note,76,60,42.5,42.65,2,,
note,79,60,42.75,43.15,-1,,
note,76,60,43.25,43.65,1,,
note,74,60,43.75,43.9,-2,,
note,76,60,44.0,45.9,0,,t
note,76,60,46.0,46.4,-1,,
note,-1,0,46.5,46.9,-1,,
note,74,60,47.0,47.4,1,,
note,76,60,47.5,47.9,-1,,
note,77,60,48.0,48.9,0,,
note,77,60,49.0,49.9,0,,
note,77,60,50.0,50.4,1,,
note,79,60,50.5,50.65,2,,
note,81,60,50.75,51.4,-1,t,
note,79,60,51.5,51.65,2,,
note,77,60,51.75,51.9,-2,,
note,76,60,52.0,52.9,0,,
note,76,60,53.0,53.9,0,,
note,76,60,54.0,54.4,1,,
note,77,60,54.5,54.65,2,,
note,76,60,54.75,55.15,-1,,
note,74,60,55.25,55.65,1,,
note,72,60,55.75,55.9,-2,,
note,74,60,56.0,56.4,-1,,
note,74,60,56.5,57.4,0,,
note,-1,0,57.5,57.9,-1,,
note,74,60,58.0,58.4,1,,
note,72,60,58.5,58.65,2,,
note,74,60,58.75,59.15,-1,,
note,72,60,59.25,59.65,1,,
note,71,60,59.75,59.9,-2,,
note,69,60,60.0,61.9,0,,t
note,69,60,62.0,62.9,0,,
note,-1,0,63.0,63.9,0,,
note,69,60,64.0,64.4,1,,
note,71,60,64.5,64.9,-1,,
note,72,60,65.0,65.4,1,,
note,71,60,65.5,65.65,2,,
note,69,60,65.75,65.9,-2,,
note,69,60,66.0,67.4,0,t,
note,-1,0,67.5,67.9,-1,,
note,69,60,68.0,68.4,1,,
note,71,60,68.5,68.9,-1,,
note,72,60,69.0,69.4,1,,
note,71,60,69.5,69.65,2,,
note,69,60,69.75,69.9,-2,,
note,69,60,70.0,71.4,0,t,
note,-1,0,71.5,71.9,-1,,
note,67,60,72.0,72.4,1,,
note,69,60,72.5,72.65,2,,
note,71,60,72.75,73.4,-1,t,
note,69,60,73.5,73.9,-1,,
note,71,60,74.0,74.4,1,,
note,69,60,74.5,74.65,2,,
note,67,60,74.75,75.4,-1,t,
note,77,60,75.5,75.9,-1,,
note,76,60,76.0,76.4,1,,
note,76,60,76.5,76.9,-1,,
note,76,60,77.0,77.4,1,,
note,74,60,77.5,77.9,-1,,
note,76,60,78.0,79.9,0,,t
note,74,60,80.0,80.4,1,,
note,76,60,80.5,80.9,-1,,
note,77,60,81.0,81.4,1,,
note,76,60,81.5,81.9,-1,,
note,77,60,82.0,82.4,1,,
note,76,60,82.5,82.65,2,,
note,74,60,82.75,83.4,-1,t,
note,72,60,83.5,83.65,2,,
note,74,60,83.75,83.9,-2,,
note,76,60,84.0,84.4,1,,
note,79,60,84.5,84.65,2,,
note,76,60,84.75,85.4,-1,t,
note,74,60,85.5,85.9,-1,,
note,74,60,86.0,86.4,1,,
note,76,60,86.5,86.65,2,,
note,72,60,86.75,86.9,-2,,
note,72,60,87.0,87.9,0,,
note,74,60,88.0,89.4,0,t,
note,72,60,89.5,89.65,2,,
note,74,60,89.75,89.9,-2,,
note,74,60,90.0,91.4,0,t,
note,69,60,91.5,91.9,-1,,
note,71,60,92.0,93.9,0,,t
note,71,60,94.0,94.9,0,,
note,72,60,95.0,95.4,1,,
note,71,60,95.5,95.9,-1,,
note,69,60,96.0,96.9,0,,
note,76,60,97.0,97.9,0,,
note,74,60,98.0,98.4,1,,
note,76,60,98.5,98.65,2,,
note,79,60,98.75,99.4,-1,t,
note,76,60,99.5,99.9,-1,,
note,74,60,100.0,100.9,0,,
note,76,60,101.0,101.9,0,,
note,74,60,102.0,102.4,1,,
note,76,60,102.5,102.65,2,,
note,79,60,102.75,103.4,-1,t,
note,81,60,103.5,103.9,-1,,
note,74,60,104.0,104.9,0,,
note,74,60,105.0,105.9,0,,
note,74,60,106.0,106.4,1,,
note,76,60,106.5,106.65,2,,
note,79,60,106.75,107.15,-1,,
note,76,60,107.25,107.65,1,,
