//,Define constants,,,,,,
prelude,0,// how many seconds after bgm plays should Movement start? This makes space for the leading beats. ,,,,,
default_transpose,0,,,,,,
measure_time,1.6,,,,,,
metronome_per_measure,2,,,,,,
//,Declare objects,,,,,,
class,pitch,velocity,note on,note off,"beam count, negative means group termination, slash means no stem (whole note)",dotted?,hollow?
note,76,60,0.0,0.30000000000000004,1,,
note,76,60,0.4,0.7000000000000001,-1,,
note,76,60,0.8,1.1,1,,
note,76,60,1.2000000000000002,1.3000000000000003,2,,
note,79,60,1.4000000000000001,1.5000000000000002,-2,,
note,79,60,1.6,1.9000000000000001,1,,
note,79,60,2.0,2.3,-1,,
note,79,60,2.4000000000000004,2.5000000000000004,2,,
note,77,60,2.6,3.1,-1,t,
note,76,60,3.2,3.9000000000000004,0,,
note,-1,0,4.0,4.7,0,,
note,-1,0,4.800000000000001,6.300000000000001,0,,t
note,72,60,6.4,6.7,1,,
note,72,60,6.800000000000001,7.1000000000000005,-1,,
note,72,60,7.2,7.5,1,,
note,72,60,7.6000000000000005,7.7,2,,
note,74,60,7.800000000000001,7.9,-2,,
note,74,60,8.0,8.3,1,,
note,74,60,8.4,8.700000000000001,-1,,
note,72,60,8.8,8.9,2,,
note,74,60,9.0,9.5,-1,t,
note,76,60,9.600000000000001,11.100000000000001,0,,t
note,-1,0,11.200000000000001,12.700000000000001,0,,t
note,76,60,12.8,13.100000000000001,1,,
note,76,60,13.200000000000001,13.500000000000002,-1,,
note,76,60,13.600000000000001,13.900000000000002,1,,
note,76,60,14.0,14.3,-1,,
note,79,60,14.4,14.700000000000001,1,,
note,79,60,14.8,15.100000000000001,-1,,
note,79,60,15.200000000000001,15.500000000000002,1,,
note,77,60,15.600000000000001,15.700000000000001,2,,
note,76,60,15.8,15.9,-2,,
note,76,60,16.0,16.7,0,,
note,-1,0,16.8,17.5,0,,
note,-1,0,17.6,19.1,0,,t
note,72,60,19.200000000000003,19.500000000000004,1,,
note,72,60,19.6,19.900000000000002,-1,,
note,72,60,20.0,20.3,1,,
note,72,60,20.400000000000002,20.500000000000004,2,,
note,74,60,20.6,20.700000000000003,-2,,
note,74,60,20.8,21.1,1,,
note,74,60,21.200000000000003,21.500000000000004,-1,,
note,72,60,21.6,21.900000000000002,1,,
note,71,60,22.0,22.3,-1,,
note,72,60,22.400000000000002,23.900000000000002,0,,t
note,72,60,24.0,24.3,-1,,
note,-1,0,24.400000000000002,25.500000000000004,0,t,
note,76,60,25.6,25.900000000000002,1,,
note,76,60,26.0,26.3,-1,,
note,76,60,26.400000000000002,26.700000000000003,1,,
note,76,60,26.8,27.1,-1,,
note,79,60,27.200000000000003,27.500000000000004,1,,
note,79,60,27.6,27.900000000000002,-1,,
note,79,60,28.0,28.3,1,,
note,79,60,28.400000000000002,28.700000000000003,-1,,
note,81,60,28.8,29.5,0,,
note,-1,0,29.6,29.900000000000002,-1,,
note,79,60,30.0,30.1,2,,
note,76,60,30.200000000000003,30.300000000000004,-2,,
note,76,60,30.400000000000002,31.1,0,,
note,-1,0,31.200000000000003,31.900000000000002,0,,
note,77,60,32.0,32.3,1,,
note,77,60,32.4,32.699999999999996,-1,,
note,77,60,32.800000000000004,33.1,1,,
note,77,60,33.2,33.5,-1,,
note,79,60,33.6,33.9,1,,
note,79,60,34.0,34.3,-1,,
note,74,60,34.4,34.699999999999996,1,,
note,72,60,34.800000000000004,35.1,-1,,
note,74,60,35.2,36.300000000000004,0,t,
note,-1,0,36.4,36.699999999999996,-1,,
note,-1,0,36.800000000000004,38.300000000000004,0,,t
note,76,60,38.400000000000006,38.7,1,,
note,76,60,38.800000000000004,39.1,-1,,
note,76,60,39.2,39.5,1,,
note,76,60,39.6,39.9,-1,,
note,79,60,40.0,40.3,1,,
note,79,60,40.400000000000006,40.7,-1,,
note,79,60,40.800000000000004,41.1,1,,
note,79,60,41.2,41.5,-1,,
note,81,60,41.6,42.300000000000004,0,,
note,-1,0,42.400000000000006,42.7,-1,,
note,79,60,42.800000000000004,43.1,-1,,
note,76,60,43.2,43.5,-1,,
note,-1,0,43.6,44.7,0,t,
note,72,60,44.800000000000004,45.1,1,,
note,72,60,45.2,45.5,-1,,
note,72,60,45.6,45.9,1,,
note,72,60,46.0,46.3,-1,,
note,74,60,46.400000000000006,46.7,1,,
note,74,60,46.800000000000004,47.1,-1,,
note,72,60,47.2,47.5,1,,
note,71,60,47.6,47.9,-1,,
note,72,60,48.0,49.5,0,,t
note,-1,0,49.6,49.9,-1,,
note,72,60,50.0,50.3,-1,,
note,76,60,50.400000000000006,50.7,1,,
note,79,60,50.800000000000004,51.1,-1,,
note,81,60,51.2,51.900000000000006,0,,
note,81,60,52.0,52.3,1,,
note,81,60,52.400000000000006,52.7,-1,,
note,81,60,52.800000000000004,53.1,-1,,
note,-1,0,53.2,53.5,-1,,
note,81,60,53.6,53.9,1,,
note,76,60,54.0,54.3,-1,,
note,79,60,54.400000000000006,54.7,-1,,
note,-1,0,54.800000000000004,55.1,-1,,
note,76,60,55.2,55.5,1,,
note,74,60,55.6,55.7,2,,
note,72,60,55.800000000000004,55.900000000000006,-2,,
note,72,60,56.0,56.3,-1,,
note,-1,0,56.400000000000006,56.7,-1,,
note,72,60,56.800000000000004,57.1,1,,
note,72,60,57.2,57.300000000000004,2,,
note,74,60,57.400000000000006,57.50000000000001,-2,,
note,74,60,57.6,57.9,-1,,
note,-1,0,58.0,58.3,-1,,
note,74,60,58.400000000000006,58.7,1,,
note,74,60,58.800000000000004,58.900000000000006,2,,
note,76,60,59.0,59.1,-2,,
note,76,60,59.2,59.5,-1,,
note,74,60,59.6,60.300000000000004,0,,
note,74,60,60.400000000000006,60.7,-1,,
note,74,60,60.800000000000004,61.1,-1,,
note,74,60,61.2,62.300000000000004,0,t,
note,74,60,62.400000000000006,62.7,1,,
note,72,60,62.800000000000004,63.1,-1,,
note,76,60,63.2,63.5,1,,
note,79,60,63.6,63.9,-1,,
note,81,60,64.0,64.7,0,,
note,81,60,64.8,65.1,1,,
note,81,60,65.2,65.5,-1,,
note,81,60,65.60000000000001,66.30000000000001,0,,
note,81,60,66.4,66.7,1,,
note,76,60,66.8,67.1,-1,,
note,79,60,67.2,67.9,0,,
note,76,60,68.0,68.3,1,,
note,74,60,68.4,68.5,2,,
note,72,60,68.60000000000001,68.7,-2,,
note,72,60,68.8,69.1,-1,,
note,-1,0,69.2,69.5,-1,,
note,72,60,69.60000000000001,69.9,1,,
note,72,60,70.0,70.1,2,,
note,74,60,70.2,70.3,-2,,
note,74,60,70.4,70.7,-1,,
note,-1,0,70.8,71.1,-1,,
note,74,60,71.2,71.5,1,,
note,74,60,71.60000000000001,71.7,2,,
note,76,60,71.8,71.89999999999999,-2,,
note,76,60,72.0,72.3,1,,
note,74,60,72.4,72.7,-1,,
note,76,60,72.8,73.1,1,,
note,74,60,73.2,73.5,-1,,
